payment_id,customer_id,subscription_id,date,amount,currency,status,plan
533,107,157,2024-04-06,199,USD,Paid,Business
534,107,157,2024-05-06,199,USD,Paid,Business
535,107,157,2024-06-06,199,USD,Paid,Business
536,107,157,2024-07-06,199,USD,Paid,Business
537,107,157,2024-08-06,199,USD,Paid,Business
538,107,157,2024-09-06,199,USD,Paid,Business
539,107,157,2024-10-06,199,USD,Paid,Business
540,107,157,2024-11-06,199,USD,Paid,Business
541,107,157,2024-12-06,199,USD,Paid,Business
542,110,161,2022-03-06,199,USD,Paid,Business
543,110,161,2022-04-06,199,USD,Paid,Business
544,110,161,2022-05-06,199,USD,Paid,Business
545,110,161,2022-06-06,199,USD,Paid,Business
546,110,161,2022-07-06,199,USD,Paid,Business
547,110,161,2022-08-06,199,USD,Paid,Business
548,110,161,2022-09-06,199,USD,Paid,Business
549,110,161,2022-10-06,199,USD,Paid,Business
550,110,161,2022-11-06,199,USD,Paid,Business
551,110,161,2022-12-06,199,USD,Paid,Business
552,110,161,2023-01-06,199,USD,Paid,Business
553,110,161,2023-02-06,199,USD,Paid,Business
554,110,161,2023-03-06,199,USD,Paid,Business
555,110,161,2023-04-06,199,USD,Paid,Business
556,110,161,2023-05-06,199,USD,Paid,Business
557,110,161,2023-06-06,199,USD,Paid,Business
558,110,161,2023-07-06,199,USD,Paid,Business
559,110,161,2023-08-06,199,USD,Failed,Business
560,110,161,2023-09-06,199,USD,Paid,Business
561,110,161,2023-10-06,199,USD,Paid,Business
562,110,161,2023-11-06,199,USD,Paid,Business
563,110,161,2023-12-06,199,USD,Paid,Business
564,110,161,2024-01-06,199,USD,Paid,Business
565,110,161,2024-02-06,199,USD,Failed,Business
566,110,161,2024-03-06,199,USD,Paid,Business
567,110,161,2024-04-06,199,USD,Paid,Business
568,110,162,2024-05-06,79,USD,Paid,Pro
569,110,162,2024-06-06,79,USD,Paid,Pro
570,110,162,2024-07-06,79,USD,Paid,Pro
571,110,162,2024-08-06,79,USD,Paid,Pro
572,110,162,2024-09-06,79,USD,Paid,Pro
573,110,162,2024-10-06,79,USD,Paid,Pro
574,110,162,2024-11-06,79,USD,Paid,Pro
575,110,162,2024-12-06,79,USD,Paid,Pro
576,112,165,2022-03-07,499,USD,Paid,Enterprise
577,112,165,2022-04-07,499,USD,Paid,Enterprise
578,112,165,2022-05-07,499,USD,Paid,Enterprise
579,112,165,2022-06-07,499,USD,Paid,Enterprise
580,112,165,2022-07-07,499,USD,Paid,Enterprise
581,112,165,2022-08-07,499,USD,Paid,Enterprise
582,112,165,2022-09-07,499,USD,Paid,Enterprise
583,112,165,2022-10-07,499,USD,Paid,Enterprise
584,112,165,2022-11-07,499,USD,Paid,Enterprise
585,112,165,2022-12-07,499,USD,Paid,Enterprise
586,112,165,2023-01-07,499,USD,Paid,Enterprise
587,112,165,2023-02-07,499,USD,Paid,Enterprise
588,112,165,2023-03-07,499,USD,Paid,Enterprise
589,112,165,2023-04-07,499,USD,Paid,Enterprise
590,112,165,2023-05-07,499,USD,Paid,Enterprise
591,112,165,2023-06-07,499,USD,Paid,Enterprise
592,112,165,2023-07-07,499,USD,Paid,Enterprise
593,112,165,2023-08-07,499,USD,Paid,Enterprise
594,112,165,2023-09-07,499,USD,Paid,Enterprise
595,112,165,2023-10-07,499,USD,Paid,Enterprise
596,112,165,2023-11-07,499,USD,Paid,Enterprise
597,112,165,2023-12-07,499,USD,Paid,Enterprise
598,112,165,2024-01-07,499,USD,Failed,Enterprise
599,112,165,2024-02-07,499,USD,Paid,Enterprise
600,112,165,2024-03-07,499,USD,Paid,Enterprise
601,112,165,2024-04-07,499,USD,Paid,Enterprise
602,112,165,2024-05-07,499,USD,Paid,Enterprise
603,112,165,2024-06-07,499,USD,Paid,Enterprise
604,112,166,2024-07-07,199,USD,Paid,Business
605,112,166,2024-08-07,199,USD,Paid,Business
606,112,166,2024-09-07,199,USD,Paid,Business
607,112,166,2024-10-07,199,USD,Paid,Business
608,112,166,2024-11-07,199,USD,Paid,Business
609,112,166,2024-12-07,199,USD,Paid,Business
610,115,170,2022-03-08,199,USD,Paid,Business
611,115,170,2022-04-08,199,USD,Failed,Business
612,115,170,2022-05-08,199,USD,Paid,Business
613,115,170,2022-06-08,199,USD,Paid,Business
614,115,170,2022-07-08,199,USD,Paid,Business
615,115,170,2022-08-08,199,USD,Paid,Business
616,115,170,2022-09-08,199,USD,Paid,Business
617,115,170,2022-10-08,199,USD,Paid,Business
618,115,170,2022-11-08,199,USD,Paid,Business
619,115,170,2022-12-08,199,USD,Paid,Business
620,115,170,2023-01-08,199,USD,Paid,Business
621,115,170,2023-02-08,199,USD,Paid,Business
622,115,170,2023-03-08,199,USD,Paid,Business
623,115,170,2023-04-08,199,USD,Paid,Business
624,115,170,2023-05-08,199,USD,Paid,Business
625,115,171,2023-06-08,499,USD,Paid,Enterprise
626,115,171,2023-07-08,499,USD,Paid,Enterprise
627,115,171,2023-08-08,499,USD,Paid,Enterprise
628,115,171,2023-09-08,499,USD,Paid,Enterprise
629,115,171,2023-10-08,499,USD,Failed,Enterprise
630,115,171,2023-11-08,499,USD,Failed,Enterprise
631,115,171,2023-12-08,499,USD,Paid,Enterprise
632,115,171,2024-01-08,499,USD,Paid,Enterprise
633,115,171,2024-02-08,499,USD,Paid,Enterprise
634,115,171,2024-03-08,499,USD,Paid,Enterprise
635,115,171,2024-04-08,499,USD,Paid,Enterprise
636,115,171,2024-05-08,499,USD,Paid,Enterprise
637,115,171,2024-06-08,499,USD,Paid,Enterprise
638,115,171,2024-07-08,499,USD,Paid,Enterprise
639,115,171,2024-08-08,499,USD,Paid,Enterprise
640,115,171,2024-09-08,499,USD,Paid,Enterprise
641,115,171,2024-10-08,499,USD,Paid,Enterprise
642,115,171,2024-11-08,499,USD,Paid,Enterprise
643,115,171,2024-12-08,499,USD,Paid,Enterprise
644,116,173,2022-03-08,79,USD,Paid,Pro
645,116,173,2022-04-08,79,USD,Paid,Pro
646,116,173,2022-05-08,79,USD,Paid,Pro
647,116,173,2022-06-08,79,USD,Paid,Pro
648,116,173,2022-07-08,79,USD,Paid,Pro
649,116,173,2022-08-08,79,USD,Paid,Pro
650,116,173,2022-09-08,79,USD,Paid,Pro
651,116,173,2022-10-08,79,USD,Paid,Pro
652,116,173,2022-11-08,79,USD,Paid,Pro
653,116,173,2022-12-08,79,USD,Paid,Pro
654,116,173,2023-01-08,79,USD,Paid,Pro
655,116,173,2023-02-08,79,USD,Paid,Pro
656,116,173,2023-03-08,79,USD,Paid,Pro
657,116,173,2023-04-08,79,USD,Paid,Pro
658,116,173,2023-05-08,79,USD,Paid,Pro
659,116,173,2023-06-08,79,USD,Paid,Pro
660,116,173,2023-07-08,79,USD,Paid,Pro
661,116,173,2023-08-08,79,USD,Paid,Pro
662,116,173,2023-09-08,79,USD,Paid,Pro
663,116,173,2023-10-08,79,USD,Paid,Pro
664,116,173,2023-11-08,79,USD,Paid,Pro
665,116,173,2023-12-08,79,USD,Paid,Pro
666,116,173,2024-01-08,79,USD,Paid,Pro
667,116,173,2024-02-08,79,USD,Paid,Pro
668,116,173,2024-03-08,79,USD,Paid,Pro
669,116,173,2024-04-08,79,USD,Paid,Pro
670,116,173,2024-05-08,79,USD,Paid,Pro
671,116,173,2024-06-08,79,USD,Paid,Pro
672,116,173,2024-07-08,79,USD,Paid,Pro
673,116,173,2024-08-08,79,USD,Paid,Pro
674,116,173,2024-09-08,79,USD,Paid,Pro
675,116,173,2024-10-08,79,USD,Paid,Pro
676,116,173,2024-11-08,79,USD,Paid,Pro
677,116,173,2024-12-08,79,USD,Paid,Pro
678,118,176,2022-03-09,79,USD,Paid,Pro
679,118,176,2022-04-09,79,USD,Paid,Pro
680,118,176,2022-05-09,79,USD,Paid,Pro
681,118,176,2022-06-09,79,USD,Paid,Pro
682,118,176,2022-07-09,79,USD,Paid,Pro
683,118,176,2022-08-09,79,USD,Paid,Pro
684,118,176,2022-09-09,79,USD,Paid,Pro
685,118,176,2022-10-09,79,USD,Paid,Pro
686,118,177,2022-11-09,199,USD,Paid,Business
687,118,177,2022-12-09,199,USD,Paid,Business
688,118,177,2023-01-09,199,USD,Paid,Business
689,118,177,2023-02-09,199,USD,Paid,Business
690,123,183,2022-03-09,29,USD,Paid,Starter
691,123,183,2022-04-09,29,USD,Paid,Starter
692,123,183,2022-05-09,29,USD,Paid,Starter
693,123,183,2022-06-09,29,USD,Paid,Starter
694,126,187,2022-03-11,499,USD,Paid,Enterprise
695,126,187,2022-04-11,499,USD,Paid,Enterprise
696,126,187,2022-05-11,499,USD,Paid,Enterprise
697,126,187,2022-06-11,499,USD,Paid,Enterprise
698,126,187,2022-07-11,499,USD,Paid,Enterprise
699,126,187,2022-08-11,499,USD,Paid,Enterprise
700,126,188,2022-09-11,199,USD,Failed,Business
701,126,188,2022-10-11,199,USD,Paid,Business
702,126,188,2022-11-11,199,USD,Paid,Business
703,126,188,2022-12-11,199,USD,Paid,Business
704,126,188,2023-01-11,199,USD,Paid,Business
705,126,188,2023-02-11,199,USD,Paid,Business
706,126,188,2023-03-11,199,USD,Paid,Business
707,126,188,2023-04-11,199,USD,Paid,Business
708,126,188,2023-05-11,199,USD,Paid,Business
709,126,188,2023-06-11,199,USD,Paid,Business
710,126,188,2023-07-11,199,USD,Paid,Business
711,126,188,2023-08-11,199,USD,Paid,Business
712,126,188,2023-09-11,199,USD,Paid,Business
713,126,188,2023-10-11,199,USD,Paid,Business
714,126,188,2023-11-11,199,USD,Paid,Business
715,126,188,2023-12-11,199,USD,Paid,Business
716,126,188,2024-01-11,199,USD,Paid,Business
717,126,188,2024-02-11,199,USD,Paid,Business
718,126,188,2024-03-11,199,USD,Paid,Business
719,126,188,2024-04-11,199,USD,Paid,Business
720,126,188,2024-05-11,199,USD,Paid,Business
721,126,188,2024-06-11,199,USD,Paid,Business
722,126,188,2024-07-11,199,USD,Paid,Business
723,126,188,2024-08-11,199,USD,Paid,Business
724,126,188,2024-09-11,199,USD,Paid,Business
725,126,188,2024-10-11,199,USD,Failed,Business
726,126,188,2024-11-11,199,USD,Paid,Business
727,126,188,2024-12-11,199,USD,Paid,Business
728,128,191,2022-03-12,79,USD,Paid,Pro
729,128,191,2022-04-12,79,USD,Paid,Pro
730,128,191,2022-05-12,79,USD,Paid,Pro
731,128,191,2022-06-12,79,USD,Paid,Pro
732,128,191,2022-07-12,79,USD,Paid,Pro
733,128,191,2022-08-12,79,USD,Paid,Pro
734,128,191,2022-09-12,79,USD,Paid,Pro
735,128,191,2022-10-12,79,USD,Failed,Pro
736,128,191,2022-11-12,79,USD,Paid,Pro
737,128,191,2022-12-12,79,USD,Paid,Pro
738,128,191,2023-01-12,79,USD,Paid,Pro
739,128,191,2023-02-12,79,USD,Paid,Pro
740,128,191,2023-03-12,79,USD,Paid,Pro
741,128,191,2023-04-12,79,USD,Paid,Pro
742,128,191,2023-05-12,79,USD,Paid,Pro
743,130,194,2022-03-12,499,USD,Paid,Enterprise
744,130,194,2022-04-12,499,USD,Paid,Enterprise
745,130,194,2022-05-12,499,USD,Paid,Enterprise
746,130,194,2022-06-12,499,USD,Paid,Enterprise
747,130,194,2022-07-12,499,USD,Paid,Enterprise
748,130,194,2022-08-12,499,USD,Paid,Enterprise
749,130,194,2022-09-12,499,USD,Paid,Enterprise
750,130,194,2022-10-12,499,USD,Paid,Enterprise
751,130,194,2022-11-12,499,USD,Paid,Enterprise
752,130,194,2022-12-12,499,USD,Paid,Enterprise
753,130,194,2023-01-12,499,USD,Paid,Enterprise
754,130,194,2023-02-12,499,USD,Paid,Enterprise
755,130,194,2023-03-12,499,USD,Paid,Enterprise
756,130,194,2023-04-12,499,USD,Failed,Enterprise
757,130,194,2023-05-12,499,USD,Paid,Enterprise
758,130,194,2023-06-12,499,USD,Paid,Enterprise
759,130,194,2023-07-12,499,USD,Paid,Enterprise
760,130,194,2023-08-12,499,USD,Failed,Enterprise
761,130,194,2023-09-12,499,USD,Paid,Enterprise
762,130,194,2023-10-12,499,USD,Failed,Enterprise
763,130,194,2023-11-12,499,USD,Paid,Enterprise
764,130,194,2023-12-12,499,USD,Paid,Enterprise
765,130,194,2024-01-12,499,USD,Paid,Enterprise
766,130,194,2024-02-12,499,USD,Paid,Enterprise
767,130,194,2024-03-12,499,USD,Paid,Enterprise
768,130,195,2024-04-12,199,USD,Paid,Business
769,130,195,2024-05-12,199,USD,Paid,Business
770,130,195,2024-06-12,199,USD,Paid,Business
771,130,195,2024-07-12,199,USD,Paid,Business
772,130,195,2024-08-12,199,USD,Paid,Business
773,130,195,2024-09-12,199,USD,Paid,Business
774,130,195,2024-10-12,199,USD,Paid,Business
775,130,195,2024-11-12,199,USD,Paid,Business
776,130,195,2024-12-12,199,USD,Paid,Business
777,132,198,2022-03-13,29,USD,Paid,Starter
778,134,201,2022-03-14,29,USD,Paid,Starter
779,134,201,2022-04-14,29,USD,Paid,Starter
780,134,201,2022-05-14,29,USD,Paid,Starter
781,134,202,2023-01-14,29,USD,Paid,Starter
782,134,202,2023-02-14,29,USD,Paid,Starter
783,134,202,2023-03-14,29,USD,Paid,Starter
784,134,202,2023-04-14,29,USD,Paid,Starter
785,134,202,2023-05-14,29,USD,Paid,Starter
786,134,202,2023-06-14,29,USD,Paid,Starter
787,134,202,2023-07-14,29,USD,Paid,Starter
788,134,202,2023-08-14,29,USD,Paid,Starter
789,134,202,2023-09-14,29,USD,Paid,Starter
790,134,202,2023-10-14,29,USD,Paid,Starter
791,134,202,2023-11-14,29,USD,Paid,Starter
792,134,202,2023-12-14,29,USD,Paid,Starter
793,134,202,2024-01-14,29,USD,Paid,Starter
794,134,202,2024-02-14,29,USD,Paid,Starter
795,134,202,2024-03-14,29,USD,Paid,Starter
796,134,202,2024-04-14,29,USD,Paid,Starter
797,134,202,2024-05-14,29,USD,Paid,Starter
798,134,202,2024-06-14,29,USD,Paid,Starter
799,134,202,2024-07-14,29,USD,Paid,Starter
800,134,202,2024-08-14,29,USD,Paid,Starter
801,134,202,2024-09-14,29,USD,Paid,Starter
802,134,202,2024-10-14,29,USD,Paid,Starter
803,134,202,2024-11-14,29,USD,Paid,Starter
804,134,202,2024-12-14,29,USD,Paid,Starter
805,136,205,2022-03-15,499,USD,Paid,Enterprise
806,136,205,2022-04-15,499,USD,Paid,Enterprise
807,136,205,2022-05-15,499,USD,Paid,Enterprise
808,136,205,2022-06-15,499,USD,Paid,Enterprise
809,136,205,2022-07-15,499,USD,Paid,Enterprise
810,136,205,2022-08-15,499,USD,Paid,Enterprise
811,136,205,2022-09-15,499,USD,Paid,Enterprise
812,136,205,2022-10-15,499,USD,Paid,Enterprise
813,139,209,2022-03-16,29,USD,Paid,Starter
814,139,209,2022-04-16,29,USD,Paid,Starter
815,139,209,2022-05-16,29,USD,Paid,Starter
816,139,209,2022-06-16,29,USD,Paid,Starter
817,139,209,2022-07-16,29,USD,Paid,Starter
818,139,209,2022-08-16,29,USD,Paid,Starter
819,139,209,2022-09-16,29,USD,Paid,Starter
820,139,209,2022-10-16,29,USD,Paid,Starter
821,139,209,2022-11-16,29,USD,Paid,Starter
822,139,209,2022-12-16,29,USD,Paid,Starter
823,139,209,2023-01-16,29,USD,Paid,Starter
824,139,209,2023-02-16,29,USD,Paid,Starter
825,139,209,2023-03-16,29,USD,Paid,Starter
826,139,209,2023-04-16,29,USD,Paid,Starter
827,139,209,2023-05-16,29,USD,Paid,Starter
828,139,209,2023-06-16,29,USD,Paid,Starter
829,139,209,2023-07-16,29,USD,Paid,Starter
830,139,209,2023-08-16,29,USD,Paid,Starter
831,139,209,2023-09-16,29,USD,Paid,Starter
832,139,209,2023-10-16,29,USD,Paid,Starter
833,139,209,2023-11-16,29,USD,Paid,Starter
834,139,209,2023-12-16,29,USD,Paid,Starter
835,139,209,2024-01-16,29,USD,Paid,Starter
836,139,209,2024-02-16,29,USD,Paid,Starter
837,139,209,2024-03-16,29,USD,Paid,Starter
838,139,209,2024-04-16,29,USD,Paid,Starter
839,139,209,2024-05-16,29,USD,Paid,Starter
840,139,209,2024-06-16,29,USD,Paid,Starter
841,139,209,2024-07-16,29,USD,Paid,Starter
842,139,209,2024-08-16,29,USD,Paid,Starter
843,139,210,2024-09-16,79,USD,Paid,Pro
844,139,210,2024-10-16,79,USD,Paid,Pro
845,139,210,2024-11-16,79,USD,Paid,Pro
846,139,210,2024-12-16,79,USD,Paid,Pro
847,142,214,2022-03-18,29,USD,Paid,Starter
848,142,214,2022-04-18,29,USD,Paid,Starter
849,142,214,2022-05-18,29,USD,Paid,Starter
850,142,214,2022-06-18,29,USD,Paid,Starter
851,142,214,2022-07-18,29,USD,Paid,Starter
852,142,214,2022-08-18,29,USD,Paid,Starter
853,142,214,2022-09-18,29,USD,Paid,Starter
854,142,214,2022-10-18,29,USD,Paid,Starter
855,142,214,2022-11-18,29,USD,Paid,Starter
856,142,214,2022-12-18,29,USD,Paid,Starter
857,142,214,2023-01-18,29,USD,Paid,Starter
858,142,214,2023-02-18,29,USD,Paid,Starter
859,143,216,2022-03-18,79,USD,Paid,Pro
860,143,216,2022-04-18,79,USD,Paid,Pro
861,143,216,2022-05-18,79,USD,Paid,Pro
862,143,216,2022-06-18,79,USD,Paid,Pro
863,143,216,2022-07-18,79,USD,Paid,Pro
864,143,216,2022-08-18,79,USD,Paid,Pro
865,143,216,2022-09-18,79,USD,Failed,Pro
866,143,216,2022-10-18,79,USD,Paid,Pro
867,143,216,2022-11-18,79,USD,Paid,Pro
868,143,217,2022-12-18,199,USD,Paid,Business
869,143,217,2023-01-18,199,USD,Paid,Business
870,143,217,2023-02-18,199,USD,Paid,Business
871,143,218,2023-03-18,79,USD,Paid,Pro
872,143,218,2023-04-18,79,USD,Paid,Pro
873,143,218,2023-05-18,79,USD,Paid,Pro
874,143,218,2023-06-18,79,USD,Paid,Pro
875,143,218,2023-07-18,79,USD,Failed,Pro
876,143,218,2023-08-18,79,USD,Paid,Pro
877,143,218,2023-09-18,79,USD,Paid,Pro
878,143,218,2023-10-18,79,USD,Paid,Pro
879,143,218,2023-11-18,79,USD,Paid,Pro
880,143,218,2023-12-18,79,USD,Paid,Pro
881,143,218,2024-01-18,79,USD,Paid,Pro
882,143,218,2024-02-18,79,USD,Paid,Pro
883,143,218,2024-03-18,79,USD,Paid,Pro
884,143,218,2024-04-18,79,USD,Paid,Pro
885,143,218,2024-05-18,79,USD,Paid,Pro
886,143,218,2024-06-18,79,USD,Paid,Pro
887,143,218,2024-07-18,79,USD,Paid,Pro
888,143,218,2024-08-18,79,USD,Paid,Pro
889,143,218,2024-09-18,79,USD,Paid,Pro
890,143,218,2024-10-18,79,USD,Paid,Pro
891,143,218,2024-11-18,79,USD,Paid,Pro
892,143,218,2024-12-18,79,USD,Paid,Pro
893,151,227,2022-03-21,499,USD,Paid,Enterprise
894,151,227,2022-04-21,499,USD,Paid,Enterprise
895,151,227,2022-05-21,499,USD,Paid,Enterprise
896,151,227,2022-06-21,499,USD,Paid,Enterprise
897,151,227,2022-07-21,499,USD,Paid,Enterprise
898,151,227,2022-08-21,499,USD,Paid,Enterprise
899,155,232,2022-03-23,499,USD,Paid,Enterprise
900,155,232,2022-04-23,499,USD,Paid,Enterprise
901,155,232,2022-05-23,499,USD,Paid,Enterprise
902,155,232,2022-06-23,499,USD,Failed,Enterprise
903,155,232,2022-07-23,499,USD,Paid,Enterprise
904,155,232,2022-08-23,499,USD,Paid,Enterprise
905,155,232,2022-09-23,499,USD,Paid,Enterprise
906,155,232,2022-10-23,499,USD,Paid,Enterprise
907,155,232,2022-11-23,499,USD,Failed,Enterprise
908,155,232,2022-12-23,499,USD,Paid,Enterprise
909,155,232,2023-01-23,499,USD,Paid,Enterprise
910,155,232,2023-02-23,499,USD,Paid,Enterprise
911,155,232,2023-03-23,499,USD,Paid,Enterprise
912,155,232,2023-04-23,499,USD,Paid,Enterprise
913,155,232,2023-05-23,499,USD,Paid,Enterprise
914,155,232,2023-06-23,499,USD,Failed,Enterprise
915,155,232,2023-07-23,499,USD,Paid,Enterprise
916,155,232,2023-08-23,499,USD,Paid,Enterprise
917,155,232,2023-09-23,499,USD,Paid,Enterprise
918,155,232,2023-10-23,499,USD,Paid,Enterprise
919,155,232,2023-11-23,499,USD,Paid,Enterprise
920,155,232,2023-12-23,499,USD,Paid,Enterprise
921,155,232,2024-01-23,499,USD,Paid,Enterprise
922,155,232,2024-02-23,499,USD,Paid,Enterprise
923,155,232,2024-03-23,499,USD,Paid,Enterprise
924,155,232,2024-04-23,499,USD,Paid,Enterprise
925,155,232,2024-05-23,499,USD,Paid,Enterprise
926,155,232,2024-06-23,499,USD,Failed,Enterprise
927,155,232,2024-07-23,499,USD,Paid,Enterprise
928,155,232,2024-08-23,499,USD,Paid,Enterprise
929,155,232,2024-09-23,499,USD,Paid,Enterprise
930,155,232,2024-10-23,499,USD,Paid,Enterprise
931,155,232,2024-11-23,499,USD,Paid,Enterprise
932,155,232,2024-12-23,499,USD,Failed,Enterprise
933,157,235,2022-03-25,499,USD,Paid,Enterprise
934,157,235,2022-04-25,499,USD,Paid,Enterprise
935,157,235,2022-05-25,499,USD,Paid,Enterprise
936,157,235,2022-06-25,499,USD,Paid,Enterprise
937,157,235,2022-07-25,499,USD,Paid,Enterprise
938,157,235,2022-08-25,499,USD,Paid,Enterprise
939,157,235,2022-09-25,499,USD,Paid,Enterprise
940,157,235,2022-10-25,499,USD,Paid,Enterprise
941,157,235,2022-11-25,499,USD,Paid,Enterprise
942,157,235,2022-12-25,499,USD,Paid,Enterprise
943,157,235,2023-01-25,499,USD,Paid,Enterprise
944,157,235,2023-02-25,499,USD,Paid,Enterprise
945,157,235,2023-03-25,499,USD,Paid,Enterprise
946,157,235,2023-04-25,499,USD,Paid,Enterprise
947,157,235,2023-05-25,499,USD,Paid,Enterprise
948,157,235,2023-06-25,499,USD,Paid,Enterprise
949,157,235,2023-07-25,499,USD,Paid,Enterprise
950,157,235,2023-08-25,499,USD,Failed,Enterprise
951,157,235,2023-09-25,499,USD,Paid,Enterprise
952,157,235,2023-10-25,499,USD,Paid,Enterprise
953,157,235,2023-11-25,499,USD,Paid,Enterprise
954,157,235,2023-12-25,499,USD,Paid,Enterprise
955,157,235,2024-01-25,499,USD,Paid,Enterprise
956,157,235,2024-02-25,499,USD,Paid,Enterprise
957,157,235,2024-03-25,499,USD,Paid,Enterprise
958,157,235,2024-04-25,499,USD,Paid,Enterprise
959,157,235,2024-05-25,499,USD,Paid,Enterprise
960,157,235,2024-06-25,499,USD,Paid,Enterprise
961,157,235,2024-07-25,499,USD,Paid,Enterprise
962,157,235,2024-08-25,499,USD,Paid,Enterprise
963,157,235,2024-09-25,499,USD,Paid,Enterprise
964,157,235,2024-10-25,499,USD,Paid,Enterprise
965,157,235,2024-11-25,499,USD,Paid,Enterprise
966,157,235,2024-12-25,499,USD,Paid,Enterprise
967,159,238,2022-03-25,79,USD,Paid,Pro
968,159,239,2022-04-25,29,USD,Paid,Starter
969,159,239,2022-05-25,29,USD,Paid,Starter
970,159,239,2022-06-25,29,USD,Paid,Starter
971,159,239,2022-07-25,29,USD,Paid,Starter
972,159,239,2022-08-25,29,USD,Paid,Starter
973,159,239,2022-09-25,29,USD,Paid,Starter
974,159,239,2022-10-25,29,USD,Paid,Starter
975,159,239,2022-11-25,29,USD,Paid,Starter
976,159,239,2022-12-25,29,USD,Paid,Starter
977,159,239,2023-01-25,29,USD,Paid,Starter
978,159,239,2023-02-25,29,USD,Paid,Starter
979,161,242,2022-03-27,199,USD,Paid,Business
980,161,242,2022-04-27,199,USD,Paid,Business
981,161,242,2022-05-27,199,USD,Paid,Business
982,161,242,2022-06-27,199,USD,Paid,Business
983,161,242,2022-07-27,199,USD,Paid,Business
984,161,242,2022-08-27,199,USD,Paid,Business
985,161,242,2022-09-27,199,USD,Paid,Business
986,161,242,2022-10-27,199,USD,Paid,Business
987,161,242,2022-11-27,199,USD,Paid,Business
988,161,242,2022-12-27,199,USD,Paid,Business
989,161,242,2023-01-27,199,USD,Paid,Business
990,161,242,2023-02-27,199,USD,Paid,Business
991,161,242,2023-03-27,199,USD,Paid,Business
992,161,242,2023-04-27,199,USD,Paid,Business
993,161,242,2023-05-27,199,USD,Paid,Business
994,161,242,2023-06-27,199,USD,Paid,Business
995,161,242,2023-07-27,199,USD,Paid,Business
996,161,242,2023-08-27,199,USD,Paid,Business
997,161,242,2023-09-27,199,USD,Paid,Business
998,161,242,2023-10-27,199,USD,Paid,Business
999,161,242,2023-11-27,199,USD,Failed,Business
1000,161,242,2023-12-27,199,USD,Paid,Business
1001,161,242,2024-01-27,199,USD,Paid,Business
1002,161,242,2024-02-27,199,USD,Paid,Business
1003,161,242,2024-03-27,199,USD,Paid,Business
1004,161,242,2024-04-27,199,USD,Paid,Business
1005,161,242,2024-05-27,199,USD,Paid,Business
1006,161,242,2024-06-27,199,USD,Paid,Business
1007,161,242,2024-07-27,199,USD,Paid,Business
1008,161,242,2024-08-27,199,USD,Paid,Business
1009,161,242,2024-09-27,199,USD,Paid,Business
1010,161,242,2024-10-27,199,USD,Paid,Business
1011,161,242,2024-11-27,199,USD,Paid,Business
1012,161,242,2024-12-27,199,USD,Paid,Business
1013,163,245,2022-03-27,29,USD,Paid,Starter
1014,163,245,2022-04-27,29,USD,Paid,Starter
1015,163,245,2022-05-27,29,USD,Paid,Starter
1016,163,245,2022-06-27,29,USD,Paid,Starter
1017,163,245,2022-07-27,29,USD,Paid,Starter
1018,163,245,2022-08-27,29,USD,Paid,Starter
1019,170,253,2022-04-01,199,USD,Paid,Business
1020,170,253,2022-05-01,199,USD,Paid,Business
1021,170,253,2022-06-01,199,USD,Paid,Business
1022,170,253,2022-07-01,199,USD,Paid,Business
1023,170,253,2022-08-01,199,USD,Paid,Business
1024,170,253,2022-09-01,199,USD,Paid,Business
1025,170,253,2022-10-01,199,USD,Paid,Business
1026,170,253,2022-11-01,199,USD,Failed,Business
1027,170,253,2022-12-01,199,USD,Paid,Business
1028,170,253,2023-01-01,199,USD,Paid,Business
1029,170,253,2023-02-01,199,USD,Paid,Business
1030,170,253,2023-03-01,199,USD,Paid,Business
1031,170,253,2023-04-01,199,USD,Paid,Business
1032,170,253,2023-05-01,199,USD,Paid,Business
1033,170,253,2023-06-01,199,USD,Paid,Business
1034,170,253,2023-07-01,199,USD,Paid,Business
1035,170,253,2023-08-01,199,USD,Paid,Business
1036,170,253,2023-09-01,199,USD,Paid,Business
1037,170,253,2023-10-01,199,USD,Paid,Business
1038,170,253,2023-11-01,199,USD,Paid,Business
1039,170,253,2023-12-01,199,USD,Paid,Business
1040,170,253,2024-01-01,199,USD,Paid,Business
1041,170,253,2024-02-01,199,USD,Paid,Business
