subscription_id,customer_id,plan,monthly_price,status,start_date,end_date,is_trial,mrr_movement
401,281,Enterprise,499,Downgraded,2024-12-12,2025-01-12,False,Contraction MRR
402,282,Pro,0,Cancelled,2022-04-28,2022-05-12,True,Trial
403,283,Pro,0,Cancelled,2022-04-29,2022-05-13,True,Trial
404,284,Starter,0,Cancelled,2022-04-29,2022-05-13,True,Trial
405,285,Pro,0,Cancelled,2022-04-29,2022-05-13,True,Trial
406,286,Starter,0,Cancelled,2022-04-29,2022-05-13,True,Trial
407,287,Pro,0,Cancelled,2022-04-30,2022-05-14,True,Trial
408,288,Business,0,Cancelled,2022-05-02,2022-05-16,True,Trial
409,289,Starter,0,Cancelled,2022-05-02,2022-05-16,True,Trial
410,290,Starter,0,Cancelled,2022-05-02,2022-05-16,True,Trial
411,291,Business,0,Cancelled,2022-05-02,2022-05-16,True,Trial
412,292,Pro,0,Active,2022-05-03,,True,Trial
413,292,Pro,79,Cancelled,2023-11-17,2023-12-17,False,Churned MRR
414,293,Starter,0,Active,2022-05-03,,True,Trial
415,293,Starter,29,Upgraded,2022-10-17,2022-11-17,False,Expansion MRR
416,293,Pro,79,Active,2024-12-17,,False,Recurring
417,294,Starter,0,Cancelled,2022-05-03,2022-05-17,True,Trial
418,295,Business,0,Active,2022-05-04,,True,Trial
419,295,Business,199,Upgraded,2022-08-18,2022-09-18,False,Expansion MRR
420,295,Enterprise,499,Downgraded,2022-11-18,2022-12-18,False,Contraction MRR
421,295,Business,199,Active,2024-12-18,,False,Recurring
422,296,Business,0,Cancelled,2022-05-04,2022-05-18,True,Trial
423,297,Business,0,Active,2022-05-04,,True,Trial
424,297,Business,199,Cancelled,2022-05-18,2022-06-18,False,Churned MRR
425,297,Business,199,Active,2022-09-18,,False,Reactivation MRR
426,298,Enterprise,0,Cancelled,2022-05-04,2022-05-18,True,Trial
427,299,Enterprise,0,Active,2022-05-05,,True,Trial
428,299,Enterprise,499,Downgraded,2023-06-19,2023-07-19,False,Contraction MRR
429,299,Business,199,Upgraded,2024-03-19,2024-04-19,False,Expansion MRR
430,299,Enterprise,499,Active,2024-12-19,,False,Recurring
431,300,Starter,0,Active,2022-05-05,,True,Trial
432,300,Starter,29,Cancelled,2024-11-19,2024-12-19,False,Churned MRR
433,301,Starter,0,Cancelled,2022-05-05,2022-05-19,True,Trial
434,302,Business,0,Cancelled,2022-05-06,2022-05-20,True,Trial
435,303,Starter,0,Cancelled,2022-05-06,2022-05-20,True,Trial
436,304,Enterprise,0,Active,2022-05-06,,True,Trial
437,304,Enterprise,499,Downgraded,2022-10-20,2022-11-20,False,Contraction MRR
438,304,Business,199,Upgraded,2022-12-20,2023-01-20,False,Expansion MRR
439,304,Enterprise,499,Active,2024-12-20,,False,Recurring
440,305,Starter,0,Cancelled,2022-05-06,2022-05-20,True,Trial
441,306,Starter,0,Active,2022-05-06,,True,Trial
442,306,Starter,29,Upgraded,2022-11-20,2022-12-20,False,Expansion MRR
443,306,Pro,79,Active,2024-12-20,,False,Recurring
444,307,Enterprise,0,Cancelled,2022-05-06,2022-05-20,True,Trial
445,308,Business,0,Cancelled,2022-05-06,2022-05-20,True,Trial
446,309,Pro,0,Cancelled,2022-05-07,2022-05-21,True,Trial
447,310,Starter,0,Cancelled,2022-05-07,2022-05-21,True,Trial
448,311,Starter,0,Cancelled,2022-05-08,2022-05-22,True,Trial
449,312,Starter,0,Cancelled,2022-05-08,2022-05-22,True,Trial
450,313,Pro,0,Active,2022-05-09,,True,Trial
451,313,Pro,79,Cancelled,2023-07-23,2023-08-23,False,Churned MRR
452,314,Pro,0,Cancelled,2022-05-10,2022-05-24,True,Trial
453,315,Business,0,Cancelled,2022-05-10,2022-05-24,True,Trial
454,316,Enterprise,0,Active,2022-05-11,,True,Trial
455,316,Enterprise,499,Downgraded,2023-07-25,2023-08-25,False,Contraction MRR
456,316,Business,199,Downgraded,2024-01-25,2024-02-25,False,Contraction MRR
457,316,Pro,79,Cancelled,2024-06-25,2024-07-25,False,Churned MRR
458,317,Starter,0,Cancelled,2022-05-11,2022-05-25,True,Trial
459,318,Pro,0,Cancelled,2022-05-11,2022-05-25,True,Trial
460,319,Starter,0,Cancelled,2022-05-12,2022-05-26,True,Trial
461,320,Enterprise,0,Active,2022-05-12,,True,Trial
462,320,Enterprise,499,Downgraded,2022-12-26,2023-01-26,False,Contraction MRR
463,320,Business,199,Upgraded,2023-06-26,2023-07-26,False,Expansion MRR
464,320,Enterprise,499,Active,2024-12-26,,False,Recurring
465,321,Pro,0,Cancelled,2022-05-12,2022-05-26,True,Trial
466,322,Starter,0,Cancelled,2022-05-13,2022-05-27,True,Trial
467,323,Starter,0,Cancelled,2022-05-13,2022-05-27,True,Trial
468,324,Business,0,Cancelled,2022-05-14,2022-05-28,True,Trial
469,325,Business,0,Cancelled,2022-05-14,2022-05-28,True,Trial
470,326,Pro,0,Cancelled,2022-05-14,2022-05-28,True,Trial
471,327,Business,0,Cancelled,2022-05-14,2022-05-28,True,Trial
472,328,Starter,0,Cancelled,2022-05-14,2022-05-28,True,Trial
473,329,Starter,0,Cancelled,2022-05-14,2022-05-28,True,Trial
474,330,Starter,0,Cancelled,2022-05-15,2022-05-29,True,Trial
475,331,Pro,0,Cancelled,2022-05-15,2022-05-29,True,Trial
476,332,Pro,0,Active,2022-05-16,,True,Trial
477,332,Pro,79,Active,2024-12-28,,False,Recurring
478,333,Pro,0,Cancelled,2022-05-16,2022-05-30,True,Trial
479,334,Starter,0,Cancelled,2022-05-17,2022-05-31,True,Trial
480,335,Enterprise,0,Active,2022-05-17,,True,Trial
481,335,Enterprise,499,Downgraded,2023-07-28,2023-08-28,False,Contraction MRR
482,335,Business,199,Active,2024-12-28,,False,Recurring
483,336,Business,0,Cancelled,2022-05-17,2022-05-31,True,Trial
484,337,Starter,0,Cancelled,2022-05-17,2022-05-31,True,Trial
485,338,Business,0,Active,2022-05-18,,True,Trial
486,338,Business,199,Downgraded,2023-11-01,2023-12-01,False,Contraction MRR
487,338,Pro,79,Upgraded,2024-03-01,2024-04-01,False,Expansion MRR
488,338,Business,199,Active,2024-12-01,,False,Recurring
489,339,Pro,0,Cancelled,2022-05-18,2022-06-01,True,Trial
490,340,Starter,0,Cancelled,2022-05-18,2022-06-01,True,Trial
491,341,Starter,0,Cancelled,2022-05-19,2022-06-02,True,Trial
492,342,Starter,0,Cancelled,2022-05-20,2022-06-03,True,Trial
493,343,Pro,0,Cancelled,2022-05-20,2022-06-03,True,Trial
494,344,Business,0,Active,2022-05-21,,True,Trial
495,344,Business,199,Cancelled,2022-07-04,2022-08-04,False,Churned MRR
496,344,Business,199,Active,2023-04-04,,False,Reactivation MRR
497,345,Business,0,Cancelled,2022-05-21,2022-06-04,True,Trial
498,346,Starter,0,Active,2022-05-22,,True,Trial
499,346,Starter,29,Cancelled,2022-06-05,2022-07-05,False,Churned MRR
500,347,Enterprise,0,Active,2022-05-23,,True,Trial
501,347,Enterprise,499,Active,2024-12-06,,False,Recurring
502,348,Starter,0,Cancelled,2022-05-23,2022-06-06,True,Trial
503,349,Starter,0,Cancelled,2022-05-23,2022-06-06,True,Trial
504,350,Starter,0,Cancelled,2022-05-24,2022-06-07,True,Trial
505,351,Business,0,Cancelled,2022-05-24,2022-06-07,True,Trial
506,352,Starter,0,Cancelled,2022-05-24,2022-06-07,True,Trial
507,353,Starter,0,Active,2022-05-25,,True,Trial
508,353,Starter,29,Cancelled,2022-09-08,2022-10-08,False,Churned MRR
509,354,Pro,0,Cancelled,2022-05-25,2022-06-08,True,Trial
510,355,Starter,0,Cancelled,2022-05-25,2022-06-08,True,Trial
511,356,Business,0,Cancelled,2022-05-25,2022-06-08,True,Trial
512,357,Starter,0,Cancelled,2022-05-25,2022-06-08,True,Trial
513,358,Enterprise,0,Active,2022-05-26,,True,Trial
514,358,Enterprise,499,Downgraded,2022-09-09,2022-10-09,False,Contraction MRR
515,358,Business,199,Cancelled,2022-12-09,2023-01-09,False,Churned MRR
516,359,Starter,0,Cancelled,2022-05-27,2022-06-10,True,Trial
517,360,Business,0,Cancelled,2022-05-28,2022-06-11,True,Trial
518,361,Pro,0,Cancelled,2022-05-28,2022-06-11,True,Trial
519,362,Starter,0,Active,2022-05-28,,True,Trial
520,362,Starter,29,Cancelled,2023-06-11,2023-07-11,False,Churned MRR
521,363,Pro,0,Cancelled,2022-05-28,2022-06-11,True,Trial
522,364,Starter,0,Cancelled,2022-05-28,2022-06-11,True,Trial
523,365,Enterprise,0,Cancelled,2022-05-28,2022-06-11,True,Trial
524,366,Enterprise,0,Active,2022-05-30,,True,Trial
525,366,Enterprise,499,Cancelled,2023-11-13,2023-12-13,False,Churned MRR
526,367,Pro,0,Cancelled,2022-05-30,2022-06-13,True,Trial
527,368,Starter,0,Active,2022-05-30,,True,Trial
528,368,Starter,29,Cancelled,2023-09-13,2023-10-13,False,Churned MRR
529,369,Starter,0,Active,2022-05-30,,True,Trial
530,369,Starter,29,Cancelled,2022-07-13,2022-08-13,False,Churned MRR
531,370,Starter,0,Active,2022-05-30,,True,Trial
532,370,Starter,29,Cancelled,2023-02-13,2023-03-13,False,Churned MRR
533,371,Pro,0,Cancelled,2022-05-31,2022-06-14,True,Trial
534,372,Business,0,Cancelled,2022-06-01,2022-06-15,True,Trial
535,373,Starter,0,Cancelled,2022-06-01,2022-06-15,True,Trial
536,374,Starter,0,Cancelled,2022-06-01,2022-06-15,True,Trial
537,375,Starter,0,Cancelled,2022-06-01,2022-06-15,True,Trial
538,376,Starter,0,Cancelled,2022-06-01,2022-06-15,True,Trial
539,377,Starter,0,Cancelled,2022-06-01,2022-06-15,True,Trial
540,378,Starter,0,Cancelled,2022-06-01,2022-06-15,True,Trial
541,379,Starter,0,Cancelled,2022-06-01,2022-06-15,True,Trial
542,380,Pro,0,Cancelled,2022-06-01,2022-06-15,True,Trial
543,381,Starter,0,Cancelled,2022-06-02,2022-06-16,True,Trial
544,382,Pro,0,Active,2022-06-02,,True,Trial
545,382,Pro,79,Cancelled,2023-07-16,2023-08-16,False,Churned MRR
546,383,Business,0,Cancelled,2022-06-02,2022-06-16,True,Trial
547,384,Pro,0,Active,2022-06-02,,True,Trial
548,384,Pro,79,Cancelled,2022-06-16,2022-07-16,False,Churned MRR
549,385,Pro,0,Active,2022-06-02,,True,Trial
550,385,Pro,79,Cancelled,2023-12-16,2024-01-16,False,Churned MRR
551,386,Starter,0,Active,2022-06-02,,True,Trial
552,386,Starter,29,Cancelled,2022-07-16,2022-08-16,False,Churned MRR
553,387,Pro,0,Active,2022-06-03,,True,Trial
554,387,Pro,79,Downgraded,2022-09-17,2022-10-17,False,Contraction MRR
555,387,Starter,29,Cancelled,2023-12-17,2024-01-17,False,Churned MRR
556,388,Enterprise,0,Active,2022-06-03,,True,Trial
557,388,Enterprise,499,Downgraded,2023-07-17,2023-08-17,False,Contraction MRR
558,388,Business,199,Cancelled,2023-08-17,2023-09-17,False,Churned MRR
559,389,Starter,0,Cancelled,2022-06-03,2022-06-17,True,Trial
560,390,Pro,0,Cancelled,2022-06-03,2022-06-17,True,Trial
561,391,Enterprise,0,Cancelled,2022-06-03,2022-06-17,True,Trial
562,392,Business,0,Cancelled,2022-06-03,2022-06-17,True,Trial
563,393,Starter,0,Cancelled,2022-06-03,2022-06-17,True,Trial
564,394,Business,0,Active,2022-06-04,,True,Trial
565,394,Business,199,Cancelled,2022-06-18,2022-07-18,False,Churned MRR
566,395,Pro,0,Cancelled,2022-06-04,2022-06-18,True,Trial
567,396,Pro,0,Cancelled,2022-06-04,2022-06-18,True,Trial
568,397,Starter,0,Cancelled,2022-06-04,2022-06-18,True,Trial
569,398,Starter,0,Cancelled,2022-06-04,2022-06-18,True,Trial
570,399,Starter,0,Cancelled,2022-06-05,2022-06-19,True,Trial
571,400,Business,0,Cancelled,2022-06-05,2022-06-19,True,Trial
572,401,Pro,0,Active,2022-06-05,,True,Trial
573,401,Pro,79,Cancelled,2023-10-19,2023-11-19,False,Churned MRR
574,402,Enterprise,0,Cancelled,2022-06-05,2022-06-19,True,Trial
575,403,Pro,0,Cancelled,2022-06-05,2022-06-19,True,Trial
576,404,Business,0,Cancelled,2022-06-06,2022-06-20,True,Trial
577,405,Business,0,Cancelled,2022-06-06,2022-06-20,True,Trial
578,406,Starter,0,Cancelled,2022-06-06,2022-06-20,True,Trial
579,407,Pro,0,Active,2022-06-06,,True,Trial
580,407,Pro,79,Upgraded,2022-10-20,2022-11-20,False,Expansion MRR
581,407,Business,199,Upgraded,2023-04-20,2023-05-20,False,Expansion MRR
582,407,Enterprise,499,Downgraded,2023-05-20,2023-06-20,False,Contraction MRR
583,407,Business,199,Active,2024-12-20,,False,Recurring
584,408,Starter,0,Cancelled,2022-06-06,2022-06-20,True,Trial
585,409,Starter,0,Cancelled,2022-06-06,2022-06-20,True,Trial
586,410,Business,0,Cancelled,2022-06-07,2022-06-21,True,Trial
587,411,Starter,0,Active,2022-06-07,,True,Trial
588,411,Starter,29,Cancelled,2022-07-21,2022-08-21,False,Churned MRR
589,412,Starter,0,Cancelled,2022-06-07,2022-06-21,True,Trial
590,413,Starter,0,Cancelled,2022-06-07,2022-06-21,True,Trial
591,414,Enterprise,0,Cancelled,2022-06-07,2022-06-21,True,Trial
592,415,Pro,0,Active,2022-06-08,,True,Trial
593,415,Pro,79,Cancelled,2024-08-22,2024-09-22,False,Churned MRR
594,416,Pro,0,Cancelled,2022-06-08,2022-06-22,True,Trial
595,417,Starter,0,Cancelled,2022-06-09,2022-06-23,True,Trial
596,418,Starter,0,Cancelled,2022-06-10,2022-06-24,True,Trial
597,419,Pro,0,Cancelled,2022-06-10,2022-06-24,True,Trial
598,420,Pro,0,Cancelled,2022-06-10,2022-06-24,True,Trial
599,421,Starter,0,Cancelled,2022-06-10,2022-06-24,True,Trial
600,422,Pro,0,Cancelled,2022-06-11,2022-06-25,True,Trial
601,423,Starter,0,Active,2022-06-11,,True,Trial
602,423,Starter,29,Upgraded,2022-12-25,2023-01-25,False,Expansion MRR
603,423,Pro,79,Downgraded,2023-02-25,2023-03-25,False,Contraction MRR
604,423,Starter,29,Cancelled,2023-09-25,2023-10-25,False,Churned MRR
605,424,Pro,0,Cancelled,2022-06-11,2022-06-25,True,Trial
606,425,Enterprise,0,Cancelled,2022-06-11,2022-06-25,True,Trial
607,426,Starter,0,Cancelled,2022-06-11,2022-06-25,True,Trial
608,427,Starter,0,Cancelled,2022-06-12,2022-06-26,True,Trial
609,428,Starter,0,Active,2022-06-12,,True,Trial
610,428,Starter,29,Cancelled,2022-06-26,2022-07-26,False,Churned MRR
611,429,Enterprise,0,Active,2022-06-12,,True,Trial
612,429,Enterprise,499,Downgraded,2024-12-26,2025-01-26,False,Contraction MRR
613,430,Business,0,Active,2022-06-15,,True,Trial
614,430,Business,199,Cancelled,2023-07-28,2023-08-28,False,Churned MRR
615,431,Enterprise,0,Cancelled,2022-06-15,2022-06-29,True,Trial
616,432,Business,0,Cancelled,2022-06-15,2022-06-29,True,Trial
617,433,Starter,0,Cancelled,2022-06-15,2022-06-29,True,Trial
618,434,Starter,0,Active,2022-06-16,,True,Trial
619,434,Starter,29,Cancelled,2023-01-30,2023-02-28,False,Churned MRR
620,435,Business,0,Cancelled,2022-06-16,2022-06-30,True,Trial
621,436,Starter,0,Cancelled,2022-06-17,2022-07-01,True,Trial
622,437,Enterprise,0,Active,2022-06-17,,True,Trial
623,437,Enterprise,499,Downgraded,2022-10-01,2022-11-01,False,Contraction MRR
624,437,Business,199,Cancelled,2024-01-01,2024-02-01,False,Churned MRR
625,438,Starter,0,Active,2022-06-17,,True,Trial
626,438,Starter,29,Cancelled,2023-01-01,2023-02-01,False,Churned MRR
627,439,Starter,0,Cancelled,2022-06-17,2022-07-01,True,Trial
628,440,Pro,0,Cancelled,2022-06-17,2022-07-01,True,Trial
629,441,Business,0,Cancelled,2022-06-18,2022-07-02,True,Trial
630,442,Pro,0,Cancelled,2022-06-18,2022-07-02,True,Trial
631,443,Pro,0,Cancelled,2022-06-19,2022-07-03,True,Trial
632,444,Pro,0,Cancelled,2022-06-19,2022-07-03,True,Trial
633,445,Pro,0,Cancelled,2022-06-20,2022-07-04,True,Trial
634,446,Starter,0,Cancelled,2022-06-20,2022-07-04,True,Trial
635,447,Starter,0,Cancelled,2022-06-20,2022-07-04,True,Trial
636,448,Pro,0,Cancelled,2022-06-20,2022-07-04,True,Trial
637,449,Pro,0,Active,2022-06-20,,True,Trial
638,449,Pro,79,Upgraded,2023-10-04,2023-11-04,False,Expansion MRR
639,449,Business,199,Cancelled,2024-01-04,2024-02-04,False,Churned MRR
640,450,Starter,0,Cancelled,2022-06-21,2022-07-05,True,Trial
641,451,Starter,0,Cancelled,2022-06-21,2022-07-05,True,Trial
642,452,Business,0,Cancelled,2022-06-21,2022-07-05,True,Trial
643,453,Enterprise,0,Active,2022-06-21,,True,Trial
644,453,Enterprise,499,Cancelled,2023-08-05,2023-09-05,False,Churned MRR
645,454,Starter,0,Cancelled,2022-06-21,2022-07-05,True,Trial
646,455,Pro,0,Cancelled,2022-06-22,2022-07-06,True,Trial
647,456,Starter,0,Cancelled,2022-06-22,2022-07-06,True,Trial
648,457,Pro,0,Cancelled,2022-06-23,2022-07-07,True,Trial
649,458,Enterprise,0,Cancelled,2022-06-23,2022-07-07,True,Trial
650,459,Starter,0,Active,2022-06-24,,True,Trial
651,459,Starter,29,Upgraded,2022-08-08,2022-09-08,False,Expansion MRR
652,459,Pro,79,Cancelled,2023-05-08,2023-06-08,False,Churned MRR
653,460,Enterprise,0,Cancelled,2022-06-24,2022-07-08,True,Trial
654,461,Business,0,Active,2022-06-25,,True,Trial
655,461,Business,199,Upgraded,2022-09-09,2022-10-09,False,Expansion MRR
656,461,Enterprise,499,Downgraded,2023-08-09,2023-09-09,False,Contraction MRR
657,461,Business,199,Active,2024-12-09,,False,Recurring
658,462,Starter,0,Cancelled,2022-06-26,2022-07-10,True,Trial
659,463,Enterprise,0,Active,2022-06-26,,True,Trial
660,463,Enterprise,499,Active,2024-12-10,,False,Recurring
661,464,Starter,0,Cancelled,2022-06-27,2022-07-11,True,Trial
662,465,Pro,0,Cancelled,2022-06-27,2022-07-11,True,Trial
663,466,Starter,0,Cancelled,2022-06-27,2022-07-11,True,Trial
664,467,Pro,0,Cancelled,2022-06-27,2022-07-11,True,Trial
665,468,Starter,0,Cancelled,2022-06-28,2022-07-12,True,Trial
666,469,Enterprise,0,Cancelled,2022-06-28,2022-07-12,True,Trial
667,470,Enterprise,0,Cancelled,2022-06-29,2022-07-13,True,Trial
668,471,Starter,0,Cancelled,2022-06-29,2022-07-13,True,Trial
669,472,Business,0,Cancelled,2022-06-30,2022-07-14,True,Trial
670,473,Enterprise,0,Cancelled,2022-06-30,2022-07-14,True,Trial
671,474,Starter,0,Cancelled,2022-06-30,2022-07-14,True,Trial
672,475,Starter,0,Cancelled,2022-06-30,2022-07-14,True,Trial
673,476,Starter,0,Cancelled,2022-07-01,2022-07-15,True,Trial
674,477,Starter,0,Cancelled,2022-07-01,2022-07-15,True,Trial
675,478,Enterprise,0,Cancelled,2022-07-02,2022-07-16,True,Trial
676,479,Pro,0,Cancelled,2022-07-02,2022-07-16,True,Trial
677,480,Enterprise,0,Cancelled,2022-07-03,2022-07-17,True,Trial
678,481,Enterprise,0,Cancelled,2022-07-03,2022-07-17,True,Trial
679,482,Enterprise,0,Cancelled,2022-07-03,2022-07-17,True,Trial
680,483,Enterprise,0,Cancelled,2022-07-03,2022-07-17,True,Trial
681,484,Pro,0,Cancelled,2022-07-04,2022-07-18,True,Trial
682,485,Pro,0,Active,2022-07-04,,True,Trial
683,485,Pro,79,Cancelled,2022-11-18,2022-12-18,False,Churned MRR
684,486,Enterprise,0,Cancelled,2022-07-04,2022-07-18,True,Trial
685,487,Starter,0,Cancelled,2022-07-04,2022-07-18,True,Trial
686,488,Starter,0,Cancelled,2022-07-04,2022-07-18,True,Trial
687,489,Starter,0,Cancelled,2022-07-05,2022-07-19,True,Trial
688,490,Enterprise,0,Cancelled,2022-07-05,2022-07-19,True,Trial
689,491,Starter,0,Cancelled,2022-07-05,2022-07-19,True,Trial
690,492,Starter,0,Cancelled,2022-07-05,2022-07-19,True,Trial
691,493,Pro,0,Active,2022-07-06,,True,Trial
692,493,Pro,79,Cancelled,2022-07-20,2022-08-20,False,Churned MRR
693,494,Pro,0,Cancelled,2022-07-06,2022-07-20,True,Trial
694,495,Enterprise,0,Cancelled,2022-07-06,2022-07-20,True,Trial
695,496,Pro,0,Cancelled,2022-07-07,2022-07-21,True,Trial
696,497,Pro,0,Cancelled,2022-07-07,2022-07-21,True,Trial
697,498,Starter,0,Cancelled,2022-07-07,2022-07-21,True,Trial
698,499,Starter,0,Cancelled,2022-07-07,2022-07-21,True,Trial
699,500,Starter,0,Cancelled,2022-07-07,2022-07-21,True,Trial
700,501,Pro,0,Active,2022-07-07,,True,Trial
701,501,Pro,79,Upgraded,2023-01-21,2023-02-21,False,Expansion MRR
702,501,Business,199,Active,2024-12-21,,False,Recurring
703,502,Starter,0,Cancelled,2022-07-08,2022-07-22,True,Trial
704,503,Pro,0,Active,2022-07-08,,True,Trial
705,503,Pro,79,Cancelled,2023-04-22,2023-05-22,False,Churned MRR
706,504,Starter,0,Cancelled,2022-07-08,2022-07-22,True,Trial
707,505,Enterprise,0,Active,2022-07-09,,True,Trial
708,505,Enterprise,499,Downgraded,2023-01-23,2023-02-23,False,Contraction MRR
709,505,Business,199,Cancelled,2024-05-23,2024-06-23,False,Churned MRR
710,506,Starter,0,Cancelled,2022-07-09,2022-07-23,True,Trial
711,507,Starter,0,Cancelled,2022-07-09,2022-07-23,True,Trial
712,508,Starter,0,Active,2022-07-10,,True,Trial
713,508,Starter,29,Cancelled,2022-09-24,2022-10-24,False,Churned MRR
714,509,Pro,0,Cancelled,2022-07-10,2022-07-24,True,Trial
715,510,Starter,0,Active,2022-07-10,,True,Trial
716,510,Starter,29,Cancelled,2023-08-24,2023-09-24,False,Churned MRR
717,510,Starter,29,Active,2024-01-24,,False,Reactivation MRR
718,511,Pro,0,Cancelled,2022-07-10,2022-07-24,True,Trial
719,512,Starter,0,Cancelled,2022-07-10,2022-07-24,True,Trial
720,513,Pro,0,Active,2022-07-10,,True,Trial
721,513,Pro,79,Cancelled,2022-08-24,2022-09-24,False,Churned MRR
722,514,Starter,0,Cancelled,2022-07-11,2022-07-25,True,Trial
723,515,Pro,0,Active,2022-07-11,,True,Trial
724,515,Pro,79,Upgraded,2022-07-25,2022-08-25,False,Expansion MRR
725,515,Business,199,Downgraded,2022-09-25,2022-10-25,False,Contraction MRR
726,515,Pro,79,Cancelled,2022-11-25,2022-12-25,False,Churned MRR
727,516,Business,0,Active,2022-07-11,,True,Trial
728,516,Business,199,Cancelled,2024-07-25,2024-08-25,False,Churned MRR
729,517,Business,0,Cancelled,2022-07-11,2022-07-25,True,Trial
730,518,Pro,0,Cancelled,2022-07-11,2022-07-25,True,Trial
731,519,Pro,0,Cancelled,2022-07-11,2022-07-25,True,Trial
732,520,Pro,0,Cancelled,2022-07-12,2022-07-26,True,Trial
733,521,Pro,0,Cancelled,2022-07-12,2022-07-26,True,Trial
734,522,Starter,0,Active,2022-07-12,,True,Trial
735,522,Starter,29,Cancelled,2022-07-26,2022-08-26,False,Churned MRR
736,522,Starter,29,Active,2023-02-26,,False,Reactivation MRR
737,523,Pro,0,Active,2022-07-12,,True,Trial
738,523,Pro,79,Downgraded,2022-09-26,2022-10-26,False,Contraction MRR
739,523,Starter,29,Cancelled,2023-06-26,2023-07-26,False,Churned MRR
740,524,Pro,0,Cancelled,2022-07-12,2022-07-26,True,Trial
741,525,Starter,0,Cancelled,2022-07-12,2022-07-26,True,Trial
742,526,Starter,0,Active,2022-07-12,,True,Trial
743,526,Starter,29,Upgraded,2022-09-26,2022-10-26,False,Expansion MRR
744,526,Pro,79,Cancelled,2023-07-26,2023-08-26,False,Churned MRR
745,527,Starter,0,Cancelled,2022-07-13,2022-07-27,True,Trial
746,528,Pro,0,Active,2022-07-13,,True,Trial
747,528,Pro,79,Active,2024-12-27,,False,Recurring
748,529,Business,0,Active,2022-07-13,,True,Trial
749,529,Business,199,Downgraded,2023-07-27,2023-08-27,False,Contraction MRR
750,529,Pro,79,Active,2024-12-27,,False,Recurring
