customer_id,channel,campaign,cac,conversion_date,cost_per_click,impressions,clicks
391,Organic,Partner Referral,168.4,2022-06-03,16.84,8427,1603
392,Google Ads,Partner Referral,261.94,2022-06-03,12.47,1016,1622
393,Organic,Product Launch,155.81,2022-06-03,9.74,26715,1844
394,Meta Ads,Partner Referral,308.45,2022-06-04,13.41,43128,144
395,Organic,Product Launch,142.17,2022-06-04,6.18,49390,1055
396,Referral,Product Launch,100.67,2022-06-04,10.07,24350,1733
397,Direct,End of Year Push,195.18,2022-06-04,19.52,47476,1970
398,Organic,Product Launch,128.88,2022-06-04,9.21,22795,360
399,Google Ads,Brand Awareness Q1,358.84,2022-06-05,44.85,34644,707
400,LinkedIn,Retargeting Wave,632.87,2022-06-05,31.64,4597,976
401,Organic,Brand Awareness Q1,141.72,2022-06-05,7.87,10343,66
402,LinkedIn,End of Year Push,767.87,2022-06-05,42.66,13555,1621
403,Organic,Retargeting Wave,163.14,2022-06-05,8.59,27612,84
404,Google Ads,End of Year Push,393.71,2022-06-06,23.16,44008,355
405,Organic,Summer Growth,127.61,2022-06-06,15.95,40118,224
406,Referral,Retargeting Wave,144.49,2022-06-06,9.03,49269,513
407,LinkedIn,Retargeting Wave,727.49,2022-06-06,72.75,18918,1815
408,Organic,Cold Outbound,174.2,2022-06-06,7.26,15078,593
409,LinkedIn,End of Year Push,730.13,2022-06-06,33.19,32069,1261
410,Referral,Retargeting Wave,90.58,2022-06-07,10.06,10237,247
411,Direct,Product Launch,142.71,2022-06-07,9.51,6577,494
412,Meta Ads,Summer Growth,311.65,2022-06-07,12.99,7646,1387
413,Organic,Partner Referral,122.56,2022-06-07,10.21,20864,383
414,Email,Cold Outbound,80.63,2022-06-07,3.36,40906,1595
415,Referral,Inbound SEO,136.75,2022-06-08,7.2,33525,1019
416,Meta Ads,Inbound SEO,219.51,2022-06-08,18.29,27829,486
417,Referral,Product Launch,101.04,2022-06-09,7.22,49585,1600
418,Email,Product Launch,109.44,2022-06-10,6.08,20869,655
419,LinkedIn,Inbound SEO,494.89,2022-06-10,35.35,21926,289
420,Organic,Product Launch,147.96,2022-06-10,5.92,2154,728
421,Organic,Inbound SEO,134.97,2022-06-10,7.1,15599,1184
422,LinkedIn,Cold Outbound,515.34,2022-06-11,39.64,966,586
423,Google Ads,Partner Referral,315.65,2022-06-11,15.78,46938,140
424,Meta Ads,Cold Outbound,255.65,2022-06-11,15.04,21533,1497
425,LinkedIn,Summer Growth,625.19,2022-06-11,52.1,4144,1331
426,Meta Ads,End of Year Push,209.07,2022-06-11,10.45,36901,787
427,LinkedIn,Product Launch,485.95,2022-06-12,24.3,8914,245
428,LinkedIn,Retargeting Wave,462.06,2022-06-12,46.21,17337,1668
429,Direct,Summer Growth,121.99,2022-06-12,15.25,25907,217
430,Google Ads,Product Launch,285.78,2022-06-15,14.29,20546,771
431,LinkedIn,End of Year Push,559.16,2022-06-15,39.94,5030,1268
432,Referral,Summer Growth,139.51,2022-06-15,12.68,45295,1793
433,Google Ads,End of Year Push,276.33,2022-06-15,17.27,38552,1960
434,Meta Ads,Cold Outbound,267.11,2022-06-16,33.39,6544,101
435,Referral,Retargeting Wave,132.24,2022-06-16,8.82,19799,667
436,Meta Ads,Inbound SEO,249.49,2022-06-17,9.98,47485,896
437,LinkedIn,Summer Growth,706.78,2022-06-17,30.73,34037,876
438,Organic,Product Launch,162.63,2022-06-17,14.78,24509,1222
439,Meta Ads,Retargeting Wave,249.88,2022-06-17,17.85,30406,945
440,Email,Product Launch,73.18,2022-06-17,3.18,19404,1244
441,Referral,End of Year Push,146.68,2022-06-18,10.48,8202,378
442,Organic,Inbound SEO,133.75,2022-06-18,8.36,36987,133
443,Direct,Retargeting Wave,143.9,2022-06-19,6.54,14048,1454
444,Organic,End of Year Push,138.73,2022-06-19,6.94,36910,998
445,Google Ads,Cold Outbound,315.46,2022-06-20,19.72,917,990
446,Organic,Partner Referral,144.16,2022-06-20,7.59,26859,75
447,Organic,Partner Referral,178.02,2022-06-20,14.84,11120,1800
448,Email,Summer Growth,111.15,2022-06-20,8.55,45552,1370
449,Meta Ads,End of Year Push,196.93,2022-06-20,8.21,27719,1821
450,Direct,Retargeting Wave,116.5,2022-06-21,5.3,9259,923
451,Google Ads,End of Year Push,366.47,2022-06-21,26.18,1227,1906
452,Google Ads,Partner Referral,364.68,2022-06-21,28.05,43901,1607
453,Organic,Partner Referral,144.14,2022-06-21,16.02,18402,1162
454,Google Ads,Product Launch,277.06,2022-06-21,19.79,17039,1388
455,Direct,Inbound SEO,120.56,2022-06-22,5.02,48144,617
456,Meta Ads,Summer Growth,319.95,2022-06-22,29.09,34634,1397
457,Google Ads,Partner Referral,377.63,2022-06-23,19.88,6927,365
458,Direct,Brand Awareness Q1,118.13,2022-06-23,5.91,49610,531
459,Meta Ads,Cold Outbound,275.51,2022-06-24,34.44,20614,1195
460,LinkedIn,Partner Referral,778.29,2022-06-24,48.64,41520,1994
461,Meta Ads,Partner Referral,191.64,2022-06-25,10.65,38470,766
462,Direct,Inbound SEO,173.81,2022-06-26,10.86,11439,200
463,LinkedIn,End of Year Push,624.87,2022-06-26,56.81,14169,1612
464,Referral,Partner Referral,93.54,2022-06-27,5.2,38261,1066
465,Organic,Partner Referral,143.98,2022-06-27,6.0,32768,1025
466,Meta Ads,Inbound SEO,259.51,2022-06-27,10.38,28362,197
467,Organic,Summer Growth,166.53,2022-06-27,7.24,17332,1269
468,Organic,Brand Awareness Q1,140.76,2022-06-28,5.63,43252,1164
469,Referral,Cold Outbound,92.54,2022-06-28,7.71,13082,460
470,LinkedIn,Cold Outbound,454.55,2022-06-29,22.73,8035,794
471,Referral,Summer Growth,82.32,2022-06-29,8.23,15176,1298
472,Organic,Brand Awareness Q1,138.48,2022-06-30,8.15,19050,425
473,LinkedIn,Retargeting Wave,594.44,2022-06-30,25.85,41032,370
474,Referral,Brand Awareness Q1,98.31,2022-06-30,9.83,666,1819
475,LinkedIn,Summer Growth,782.77,2022-06-30,39.14,16889,1740
476,Meta Ads,Retargeting Wave,264.78,2022-07-01,26.48,22954,1904
477,Meta Ads,Brand Awareness Q1,254.24,2022-07-01,12.71,30265,1305
478,Direct,End of Year Push,138.09,2022-07-02,6.9,30128,421
479,Email,Partner Referral,95.04,2022-07-02,8.64,3452,1690
480,Organic,Product Launch,131.62,2022-07-03,6.27,20524,508
481,LinkedIn,Partner Referral,470.0,2022-07-03,21.36,10869,1884
482,Google Ads,Cold Outbound,298.09,2022-07-03,27.1,44053,1779
483,Referral,Cold Outbound,105.48,2022-07-03,7.53,10786,1623
484,Referral,Summer Growth,112.68,2022-07-04,10.24,45149,737
485,Google Ads,Cold Outbound,338.97,2022-07-04,14.74,13974,1330
486,Referral,Partner Referral,131.11,2022-07-04,16.39,38919,918
487,Meta Ads,Partner Referral,236.88,2022-07-04,23.69,2789,1950
488,Referral,Cold Outbound,104.01,2022-07-04,7.43,23225,1075
489,Google Ads,Retargeting Wave,394.92,2022-07-05,28.21,46169,1925
490,Organic,Retargeting Wave,171.32,2022-07-05,10.71,33017,154
491,Organic,Cold Outbound,132.05,2022-07-05,6.6,32795,1397
492,Google Ads,Inbound SEO,368.31,2022-07-05,18.42,17790,1556
493,Google Ads,Partner Referral,311.11,2022-07-06,15.56,41068,581
494,Referral,Cold Outbound,124.31,2022-07-06,12.43,23363,774
495,Referral,End of Year Push,136.64,2022-07-06,8.54,29555,1907
496,Google Ads,Brand Awareness Q1,291.15,2022-07-07,24.26,17092,98
497,Referral,Cold Outbound,96.89,2022-07-07,7.45,39855,1375
498,Organic,Partner Referral,163.5,2022-07-07,9.08,15376,1364
499,LinkedIn,Brand Awareness Q1,566.47,2022-07-07,37.76,29396,1698
500,Referral,Brand Awareness Q1,99.58,2022-07-07,4.33,34904,64
501,Google Ads,End of Year Push,325.14,2022-07-07,13.01,24871,1944
502,Google Ads,Summer Growth,270.16,2022-07-08,18.01,27178,1280
503,Google Ads,Brand Awareness Q1,396.16,2022-07-08,24.76,2412,1022
504,Organic,Retargeting Wave,132.54,2022-07-08,13.25,23552,52
505,LinkedIn,Product Launch,585.21,2022-07-09,36.58,2421,693
506,Organic,Product Launch,168.13,2022-07-09,8.01,24156,1107
507,Organic,Partner Referral,151.98,2022-07-09,10.86,13744,1874
508,Google Ads,Retargeting Wave,303.13,2022-07-10,14.43,17963,1466
509,Email,Partner Referral,107.32,2022-07-10,5.11,49361,126
510,Organic,Product Launch,171.05,2022-07-10,7.44,13382,1733
511,Referral,Retargeting Wave,123.35,2022-07-10,11.21,22498,1267
512,Organic,Retargeting Wave,123.22,2022-07-10,12.32,3997,1846
513,Organic,Cold Outbound,130.74,2022-07-10,6.23,3443,1039
514,Referral,Inbound SEO,87.71,2022-07-11,7.97,26173,662
515,Email,Cold Outbound,75.74,2022-07-11,3.29,37579,1348
516,Meta Ads,End of Year Push,252.57,2022-07-11,31.57,28491,228
517,Google Ads,Inbound SEO,274.39,2022-07-11,12.47,43445,810
518,Google Ads,End of Year Push,391.44,2022-07-11,21.75,2002,1987
519,Referral,Product Launch,104.08,2022-07-11,4.96,2577,430
520,Referral,Partner Referral,82.03,2022-07-12,3.42,31326,734
521,Google Ads,Cold Outbound,315.27,2022-07-12,31.53,42214,1782
522,Direct,Summer Growth,154.18,2022-07-12,11.86,39802,423
523,Organic,Summer Growth,163.13,2022-07-12,11.65,37854,274
524,Organic,Retargeting Wave,149.52,2022-07-12,7.87,39705,1370
525,Meta Ads,Summer Growth,315.15,2022-07-12,22.51,16783,1070
526,Google Ads,Brand Awareness Q1,320.09,2022-07-12,17.78,45944,1084
527,Referral,Summer Growth,80.82,2022-07-13,8.98,41654,1693
528,Referral,Inbound SEO,139.15,2022-07-13,12.65,2463,1726
529,Google Ads,Brand Awareness Q1,246.53,2022-07-13,11.21,35084,469
530,Referral,Retargeting Wave,127.65,2022-07-13,5.8,35293,1546
531,Google Ads,Brand Awareness Q1,395.04,2022-07-13,26.34,17166,1109
532,Referral,End of Year Push,104.59,2022-07-13,4.98,22032,1401
533,Google Ads,Retargeting Wave,348.54,2022-07-13,21.78,41144,314
534,Meta Ads,Brand Awareness Q1,251.97,2022-07-14,18.0,8212,1825
535,Meta Ads,End of Year Push,301.68,2022-07-14,15.08,17298,553
536,LinkedIn,Cold Outbound,478.95,2022-07-14,19.96,21839,1578
537,LinkedIn,Retargeting Wave,740.02,2022-07-14,46.25,3229,1178
538,Meta Ads,Inbound SEO,260.16,2022-07-14,18.58,2069,459
539,Email,Brand Awareness Q1,118.3,2022-07-15,5.38,41547,1867
540,Google Ads,Inbound SEO,240.81,2022-07-16,20.07,28243,1318
541,LinkedIn,Inbound SEO,468.93,2022-07-16,36.07,14047,1756
542,Direct,Product Launch,103.78,2022-07-16,5.19,25475,451
543,Organic,Product Launch,177.56,2022-07-17,11.84,23976,1790
544,Direct,Brand Awareness Q1,135.26,2022-07-17,9.02,2423,951
545,Meta Ads,Inbound SEO,263.04,2022-07-17,16.44,4440,1697
546,Organic,Product Launch,147.77,2022-07-18,18.47,8198,348
547,Referral,Inbound SEO,123.96,2022-07-18,8.85,6622,1193
548,Email,Brand Awareness Q1,79.58,2022-07-19,4.68,8890,460
549,Organic,Product Launch,176.84,2022-07-19,19.65,45907,1799
550,Google Ads,Brand Awareness Q1,322.75,2022-07-19,18.99,35125,1840
551,Organic,End of Year Push,161.59,2022-07-20,17.95,23214,658
552,Meta Ads,End of Year Push,279.23,2022-07-20,11.63,24021,958
553,Referral,Cold Outbound,113.98,2022-07-20,8.14,38963,1711
554,Meta Ads,Retargeting Wave,284.79,2022-07-20,15.82,42317,1442
555,Google Ads,Summer Growth,324.2,2022-07-20,17.06,6047,1147
556,Organic,End of Year Push,128.72,2022-07-20,5.36,9549,944
557,Direct,Inbound SEO,185.2,2022-07-21,16.84,33559,753
558,Organic,Cold Outbound,141.74,2022-07-21,6.75,35094,1654
559,Meta Ads,Inbound SEO,281.33,2022-07-21,15.63,39280,134
560,Organic,Summer Growth,176.21,2022-07-22,8.39,48205,1538
561,Referral,Retargeting Wave,123.44,2022-07-22,7.71,49110,1077
562,Meta Ads,Inbound SEO,194.46,2022-07-22,24.31,46939,1610
563,Google Ads,Summer Growth,328.71,2022-07-23,18.26,48806,112
564,Meta Ads,Retargeting Wave,199.07,2022-07-23,11.71,27187,1507
565,Google Ads,Inbound SEO,277.97,2022-07-23,34.75,29573,1960
566,Referral,Inbound SEO,121.7,2022-07-24,6.41,23588,1281
567,LinkedIn,End of Year Push,720.76,2022-07-24,37.93,22299,1091
568,Meta Ads,Product Launch,300.23,2022-07-24,25.02,29770,948
569,Referral,Cold Outbound,101.0,2022-07-24,4.39,32819,606
570,Google Ads,Inbound SEO,379.82,2022-07-24,22.34,46902,290
571,Organic,Product Launch,150.86,2022-07-25,8.87,48777,1251
572,Referral,Cold Outbound,97.38,2022-07-25,10.82,1615,1060
573,Organic,Inbound SEO,137.1,2022-07-25,7.22,39811,632
574,Meta Ads,Partner Referral,223.48,2022-07-25,10.16,17876,1938
575,LinkedIn,Partner Referral,762.41,2022-07-25,36.31,9188,454
576,LinkedIn,Partner Referral,569.32,2022-07-25,24.75,8194,365
577,Google Ads,Inbound SEO,333.78,2022-07-26,41.72,11559,1640
578,Meta Ads,Brand Awareness Q1,242.55,2022-07-26,12.13,20234,303
579,Referral,Product Launch,143.79,2022-07-26,6.25,10168,1441
580,Meta Ads,Summer Growth,230.46,2022-07-26,13.56,24605,1992
581,Organic,Retargeting Wave,157.66,2022-07-27,14.33,33034,1906
582,Direct,Brand Awareness Q1,181.91,2022-07-27,10.11,19041,796
583,Google Ads,Retargeting Wave,278.51,2022-07-27,14.66,23807,1324
584,Direct,Inbound SEO,188.77,2022-07-27,8.99,12777,301
585,Google Ads,End of Year Push,329.32,2022-07-28,23.52,24945,1676
586,Email,Partner Referral,99.48,2022-07-28,4.74,33856,160
587,Meta Ads,Inbound SEO,289.52,2022-07-28,36.19,20260,1695
588,LinkedIn,Partner Referral,482.08,2022-07-29,53.56,19748,461
589,Organic,Inbound SEO,125.33,2022-07-29,5.45,37144,707
590,Referral,Cold Outbound,86.54,2022-07-29,5.77,15118,850
591,Meta Ads,End of Year Push,304.2,2022-07-29,30.42,44293,1442
592,Google Ads,Inbound SEO,323.76,2022-07-29,40.47,6266,118
593,Google Ads,End of Year Push,366.41,2022-07-30,36.64,6584,271
594,Google Ads,Brand Awareness Q1,272.74,2022-07-30,20.98,27100,633
595,Organic,End of Year Push,156.67,2022-07-30,10.44,46874,494
596,Direct,Cold Outbound,143.34,2022-07-30,15.93,12620,1912
597,Organic,End of Year Push,160.15,2022-07-30,6.41,37233,1353
598,Google Ads,Summer Growth,267.13,2022-07-30,10.69,35384,1309
599,Organic,Cold Outbound,137.83,2022-07-31,5.74,7010,1591
600,Referral,Partner Referral,134.1,2022-07-31,6.71,16783,1581
601,Referral,Product Launch,141.65,2022-07-31,17.71,36130,526
602,Google Ads,Product Launch,351.9,2022-07-31,20.7,12712,1571
603,Referral,Cold Outbound,110.45,2022-08-03,6.9,10258,1540
604,Referral,Brand Awareness Q1,101.49,2022-08-03,6.34,30849,1377
605,Meta Ads,Product Launch,287.31,2022-08-03,12.49,39773,1730
606,Google Ads,Inbound SEO,278.34,2022-08-03,11.6,6589,1448
607,LinkedIn,Retargeting Wave,616.03,2022-08-04,38.5,40436,1210
608,Organic,Cold Outbound,143.29,2022-08-04,14.33,20551,1959
609,Direct,End of Year Push,138.4,2022-08-04,7.69,16839,238
610,Referral,Partner Referral,103.12,2022-08-05,5.16,20878,1388
611,Organic,Brand Awareness Q1,156.9,2022-08-05,13.08,41565,825
612,Referral,Brand Awareness Q1,120.83,2022-08-05,4.83,37550,1699
613,Google Ads,Partner Referral,362.51,2022-08-05,18.13,27913,1417
614,Email,Summer Growth,91.16,2022-08-06,3.65,12431,1769
615,Organic,Product Launch,166.89,2022-08-06,11.13,44080,1631
616,LinkedIn,Product Launch,791.17,2022-08-07,49.45,25646,1197
617,Meta Ads,Brand Awareness Q1,206.0,2022-08-07,13.73,31151,475
618,Organic,Retargeting Wave,162.42,2022-08-08,18.05,25849,1433
619,LinkedIn,Partner Referral,521.31,2022-08-08,22.67,20213,1497
620,Referral,Inbound SEO,116.46,2022-08-08,5.06,33362,550
621,Organic,Inbound SEO,135.93,2022-08-08,7.55,38780,838
622,LinkedIn,Inbound SEO,769.68,2022-08-08,34.99,43923,867
623,LinkedIn,Inbound SEO,683.13,2022-08-09,31.05,33426,839
624,Meta Ads,Inbound SEO,180.3,2022-08-09,10.02,4897,1790
625,LinkedIn,Cold Outbound,770.8,2022-08-10,36.7,17613,1358
626,Google Ads,End of Year Push,336.26,2022-08-10,16.01,15192,389
627,Meta Ads,Summer Growth,231.47,2022-08-10,14.47,28968,777
628,Organic,Retargeting Wave,135.08,2022-08-10,10.39,3272,175
629,Google Ads,Partner Referral,254.04,2022-08-10,11.55,16887,983
630,LinkedIn,Product Launch,752.91,2022-08-11,83.66,16855,717
631,Organic,Inbound SEO,154.47,2022-08-11,19.31,22803,887
632,Google Ads,End of Year Push,256.21,2022-08-11,14.23,36369,704
633,Organic,Retargeting Wave,125.26,2022-08-11,8.95,12665,1755
634,Organic,Cold Outbound,153.76,2022-08-11,7.32,27419,1504
635,Email,Cold Outbound,71.17,2022-08-11,7.91,18794,313
636,Organic,Brand Awareness Q1,152.88,2022-08-11,7.64,3157,1934
637,Email,Summer Growth,108.02,2022-08-12,4.7,3332,128
638,Google Ads,Summer Growth,260.31,2022-08-13,10.85,18015,765
639,Meta Ads,Retargeting Wave,297.4,2022-08-13,14.16,24214,1315
640,Meta Ads,Product Launch,226.73,2022-08-13,9.86,1741,1490
641,Organic,Partner Referral,156.99,2022-08-14,14.27,7909,1692
642,Google Ads,End of Year Push,290.64,2022-08-14,32.29,20954,1979
643,Referral,Cold Outbound,123.93,2022-08-14,6.52,8593,502
644,Organic,Product Launch,124.61,2022-08-14,10.38,7626,872
645,Meta Ads,Inbound SEO,243.81,2022-08-14,17.41,30640,275
646,Google Ads,Product Launch,311.52,2022-08-15,34.61,19074,553
647,Organic,Retargeting Wave,127.58,2022-08-15,8.51,6200,417
648,Google Ads,Partner Referral,305.8,2022-08-15,33.98,12003,503
649,Organic,Partner Referral,125.19,2022-08-16,6.59,22766,1094
650,Organic,Retargeting Wave,165.77,2022-08-16,7.54,21855,729
651,Google Ads,Product Launch,307.36,2022-08-16,34.15,44700,545
652,Google Ads,Brand Awareness Q1,382.66,2022-08-17,31.89,30298,1532
653,Google Ads,Inbound SEO,241.23,2022-08-17,11.49,36535,1048
654,Organic,Inbound SEO,154.74,2022-08-18,7.03,5481,1632
655,Organic,Summer Growth,130.67,2022-08-18,6.53,30229,1830
656,LinkedIn,Product Launch,520.91,2022-08-18,34.73,24419,1687
657,Referral,End of Year Push,120.2,2022-08-18,8.01,1594,1339
658,Referral,Retargeting Wave,99.09,2022-08-19,5.5,5867,1833
659,Referral,Brand Awareness Q1,103.16,2022-08-19,4.69,38621,657
660,Organic,End of Year Push,171.64,2022-08-19,19.07,10193,605
661,Organic,Partner Referral,161.0,2022-08-19,6.71,22410,1336
662,Direct,Summer Growth,133.09,2022-08-20,16.64,9850,1526
663,Organic,Summer Growth,124.13,2022-08-20,6.9,47036,674
664,Meta Ads,Inbound SEO,184.59,2022-08-20,16.78,3770,1292
665,Organic,Inbound SEO,137.07,2022-08-20,9.14,15197,903
666,Organic,Inbound SEO,134.29,2022-08-20,5.84,46943,1631
667,Google Ads,Cold Outbound,288.42,2022-08-21,32.05,689,1233
668,Referral,Summer Growth,142.98,2022-08-21,7.15,17771,527
669,Meta Ads,Product Launch,242.86,2022-08-22,22.08,30805,71
670,Referral,Cold Outbound,132.27,2022-08-22,14.7,7795,1727
671,Organic,Product Launch,162.23,2022-08-22,6.49,45061,1759
672,Referral,Cold Outbound,140.38,2022-08-22,14.04,29930,1364
673,Referral,Partner Referral,117.74,2022-08-22,4.91,7606,979
674,Google Ads,Brand Awareness Q1,311.11,2022-08-22,16.37,40103,243
675,Meta Ads,End of Year Push,283.53,2022-08-22,35.44,46469,191
676,Email,Inbound SEO,101.14,2022-08-22,10.11,25300,1292
677,Referral,Summer Growth,93.24,2022-08-22,4.05,39091,483
678,Email,Cold Outbound,82.55,2022-08-23,10.32,34521,1283
679,LinkedIn,Retargeting Wave,540.2,2022-08-23,60.02,25777,767
680,LinkedIn,Retargeting Wave,730.5,2022-08-23,38.45,10280,1565
681,Google Ads,Inbound SEO,272.42,2022-08-23,12.38,1906,1409
682,Meta Ads,Partner Referral,311.67,2022-08-23,16.4,939,1230
683,Google Ads,Brand Awareness Q1,268.79,2022-08-24,11.69,35757,1853
684,LinkedIn,Product Launch,598.88,2022-08-24,27.22,7752,1239
685,LinkedIn,Brand Awareness Q1,506.04,2022-08-24,42.17,41891,1396
686,Google Ads,Summer Growth,358.34,2022-08-24,32.58,37273,943
687,Meta Ads,Summer Growth,301.12,2022-08-24,37.64,40238,1864
688,Direct,Brand Awareness Q1,122.03,2022-08-24,12.2,39137,620
689,Referral,Summer Growth,80.24,2022-08-25,3.65,3708,150
690,Referral,Cold Outbound,149.63,2022-08-25,7.48,44197,394
691,Meta Ads,Cold Outbound,228.26,2022-08-25,10.38,32674,1793
692,Meta Ads,Retargeting Wave,186.97,2022-08-25,8.5,9290,1478
693,Google Ads,Summer Growth,260.71,2022-08-25,23.7,37407,737
694,Google Ads,Partner Referral,344.97,2022-08-26,20.29,28943,107
695,Direct,Inbound SEO,144.96,2022-08-26,7.63,26081,1474
696,Referral,Product Launch,128.01,2022-08-26,10.67,2919,775
697,Referral,Summer Growth,143.11,2022-08-26,10.22,24643,871
698,Organic,Cold Outbound,175.65,2022-08-27,10.33,48381,1136
699,Referral,Inbound SEO,122.69,2022-08-27,13.63,3692,1065
700,Google Ads,Retargeting Wave,307.91,2022-08-27,12.83,27767,1358
701,Meta Ads,Summer Growth,230.83,2022-08-27,9.23,9066,1546
702,Organic,Retargeting Wave,163.62,2022-08-28,6.82,29943,1983
703,Email,End of Year Push,89.95,2022-08-28,4.73,40753,1951
704,LinkedIn,Inbound SEO,687.33,2022-08-28,27.49,20612,492
705,Meta Ads,Cold Outbound,232.2,2022-08-28,21.11,12128,768
706,Organic,Summer Growth,122.17,2022-08-28,8.73,4535,1477
707,Google Ads,Summer Growth,280.67,2022-08-28,23.39,25503,1708
708,Meta Ads,Partner Referral,260.83,2022-08-29,18.63,14316,806
709,Organic,Summer Growth,122.25,2022-08-29,8.15,36879,1029
710,Meta Ads,Partner Referral,185.54,2022-08-29,7.73,9190,1105
711,Referral,Cold Outbound,130.66,2022-08-30,6.88,15713,532
712,Google Ads,Partner Referral,293.04,2022-08-30,22.54,3990,328
713,Meta Ads,Cold Outbound,218.75,2022-08-30,13.67,31960,1082
714,Organic,Product Launch,131.18,2022-08-30,6.56,39224,1800
715,LinkedIn,Inbound SEO,518.94,2022-08-31,47.18,30126,522
716,Meta Ads,Product Launch,203.13,2022-08-31,16.93,38445,502
717,Organic,Partner Referral,158.69,2022-08-31,8.82,1029,1674
718,Organic,Cold Outbound,159.06,2022-09-01,8.37,42716,1377
719,Organic,Cold Outbound,139.54,2022-09-01,6.07,47998,1038
720,Referral,Cold Outbound,119.38,2022-09-02,7.02,13858,201
721,Direct,End of Year Push,166.93,2022-09-02,9.82,42491,703
722,Organic,Summer Growth,134.86,2022-09-02,13.49,45715,726
723,Meta Ads,Product Launch,184.43,2022-09-02,8.38,10849,152
724,LinkedIn,End of Year Push,630.45,2022-09-02,31.52,39266,1487
