usage_id,customer_id,week_start,plan,sessions,active_users,api_calls,storage_used_gb,pre_churn_flag
503,189,2022-07-20,Starter,5,2,307,2.78,1
504,189,2022-07-27,Starter,2,1,129,1.26,1
505,189,2022-08-03,Starter,1,1,51,4.32,1
506,194,2023-02-08,Enterprise,553,45,85465,150.32,0
507,194,2023-02-15,Enterprise,111,124,59483,427.35,0
508,194,2023-02-22,Enterprise,293,90,31284,281.1,0
509,194,2023-03-01,Enterprise,212,52,28667,450.22,0
510,194,2023-03-08,Enterprise,255,114,46320,498.47,0
511,194,2023-12-08,Business,66,22,6709,30.06,1
512,194,2023-12-15,Business,68,27,10241,81.14,1
513,194,2023-12-22,Business,47,13,4918,88.06,1
514,194,2023-12-29,Business,35,6,825,17.34,1
515,194,2024-01-05,Business,25,6,4071,54.99,1
516,204,2023-08-11,Enterprise,131,116,15976,259.74,0
517,204,2023-08-18,Enterprise,425,130,95664,444.5,0
518,204,2023-08-25,Enterprise,279,61,38630,198.82,0
519,204,2023-09-01,Enterprise,200,147,36567,84.16,0
520,204,2023-09-08,Enterprise,204,154,17991,395.76,0
521,204,2024-10-11,Business,74,27,11886,61.34,1
522,204,2024-10-18,Business,33,5,6056,68.7,1
523,204,2024-10-25,Business,40,15,4533,58.78,1
524,204,2024-11-01,Business,19,5,1751,48.42,1
525,204,2024-11-08,Business,17,5,860,14.43,1
526,214,2023-07-16,Pro,26,12,2746,3.86,0
527,214,2023-07-23,Pro,20,14,4989,17.56,0
528,214,2023-07-30,Pro,18,4,5137,19.71,0
529,214,2023-08-06,Pro,30,3,2110,12.86,0
530,214,2023-08-13,Pro,17,10,565,16.31,0
531,214,2024-05-16,Business,62,24,2944,10.89,1
532,214,2024-05-23,Business,50,21,11665,93.67,1
533,214,2024-05-30,Business,17,8,5199,69.57,1
534,214,2024-06-06,Business,25,6,4114,40.52,1
535,214,2024-06-13,Business,11,10,2267,45.34,1
536,219,2022-04-17,Pro,22,4,3353,3.84,0
537,219,2022-04-24,Pro,26,15,4400,4.73,0
538,219,2022-05-01,Pro,32,6,3748,7.15,0
539,219,2022-05-08,Pro,29,5,3470,3.23,0
540,219,2022-05-15,Pro,9,13,3637,8.25,0
541,219,2023-03-17,Starter,11,1,613,3.6,0
542,219,2023-03-24,Starter,20,4,510,4.5,0
543,219,2023-03-31,Starter,18,1,115,1.19,0
544,219,2023-04-07,Starter,12,2,153,2.15,0
545,219,2023-04-14,Starter,7,2,587,3.61,0
546,219,2023-08-17,Starter,7,2,355,1.57,0
547,219,2023-08-24,Starter,10,2,596,2.53,0
548,219,2023-08-31,Starter,16,4,608,4.59,0
549,219,2023-09-07,Starter,22,3,406,4.77,0
550,219,2023-09-14,Starter,19,1,172,1.21,0
551,219,2023-09-21,Starter,15,1,590,2.55,0
552,219,2023-09-28,Starter,7,1,119,2.68,0
553,219,2023-10-05,Starter,15,1,747,3.07,0
554,219,2023-10-12,Starter,7,3,1032,4.24,0
555,219,2023-10-19,Starter,17,2,792,3.88,0
556,219,2023-10-26,Starter,18,2,453,2.86,0
557,219,2023-11-02,Starter,17,1,838,1.52,0
558,219,2023-11-09,Starter,14,4,1009,3.08,0
559,219,2023-11-16,Starter,10,4,995,0.55,0
560,219,2023-11-23,Starter,17,2,1004,1.24,0
561,219,2023-11-30,Starter,11,5,172,4.34,0
562,219,2023-12-07,Starter,4,3,859,3.86,0
563,219,2023-12-14,Starter,8,4,248,2.37,0
564,219,2023-12-21,Starter,7,2,988,3.3,0
565,219,2023-12-28,Starter,15,4,622,3.27,0
566,219,2024-01-04,Starter,21,3,182,1.43,0
567,219,2024-01-11,Starter,17,1,922,2.35,0
568,219,2024-01-18,Starter,16,1,769,0.59,0
569,219,2024-01-25,Starter,15,3,196,2.93,0
570,219,2024-02-01,Starter,19,4,888,2.82,0
571,219,2024-02-08,Starter,19,2,945,2.05,0
572,219,2024-02-15,Starter,13,2,871,4.86,0
573,219,2024-02-22,Starter,14,1,300,1.52,0
574,219,2024-02-29,Starter,18,4,193,3.48,0
575,219,2024-03-07,Starter,17,2,308,3.94,0
576,219,2024-03-14,Starter,8,3,395,4.76,0
577,219,2024-03-21,Starter,17,1,912,1.19,0
578,219,2024-03-28,Starter,15,4,370,2.2,0
579,219,2024-04-04,Starter,12,2,175,1.98,0
580,219,2024-04-11,Starter,12,2,458,1.25,0
581,219,2024-04-18,Starter,12,3,850,4.48,0
582,219,2024-04-25,Starter,8,1,116,1.02,0
583,219,2024-05-02,Starter,10,4,659,2.78,0
584,219,2024-05-09,Starter,12,2,353,4.8,0
585,219,2024-05-16,Starter,11,4,186,1.41,0
586,219,2024-05-23,Starter,13,1,819,1.46,0
587,219,2024-05-30,Starter,13,1,766,0.72,0
588,219,2024-06-06,Starter,7,3,853,2.24,0
589,219,2024-06-13,Starter,15,3,237,2.24,0
590,219,2024-06-20,Starter,20,4,395,1.2,0
591,219,2024-06-27,Starter,4,3,300,2.41,0
592,219,2024-07-04,Starter,10,4,880,0.71,0
593,219,2024-07-11,Starter,18,1,768,1.52,0
594,219,2024-07-18,Starter,19,5,214,4.35,0
595,219,2024-07-25,Starter,15,2,721,4.33,0
596,219,2024-08-01,Starter,8,1,133,2.1,0
597,219,2024-08-08,Starter,19,4,460,1.48,0
598,219,2024-08-15,Starter,10,2,166,4.3,0
599,219,2024-08-22,Starter,7,2,790,3.5,0
600,219,2024-08-29,Starter,14,2,461,1.4,0
601,219,2024-09-05,Starter,15,1,225,4.01,0
602,219,2024-09-12,Starter,4,3,226,0.65,0
603,219,2024-09-19,Starter,8,3,1025,3.17,0
604,219,2024-09-26,Starter,12,1,338,2.43,0
605,219,2024-10-03,Starter,9,4,323,4.47,0
606,219,2024-10-10,Starter,13,1,801,4.93,0
607,219,2024-10-17,Starter,16,3,849,2.68,0
608,219,2024-10-24,Starter,7,3,693,4.19,0
609,219,2024-10-31,Starter,12,2,937,4.7,0
610,219,2024-11-07,Starter,17,3,568,4.86,0
611,219,2024-11-14,Starter,13,1,732,1.56,0
612,219,2024-11-21,Starter,6,2,679,1.77,0
613,219,2024-11-28,Starter,22,1,723,1.11,0
614,219,2024-12-05,Starter,9,3,990,3.96,0
615,219,2024-12-12,Starter,9,1,117,1.06,0
616,219,2024-12-19,Starter,11,2,802,2.21,0
617,219,2024-12-26,Starter,5,2,472,4.44,0
618,224,2022-07-19,Business,73,16,8102,70.37,1
619,224,2022-07-26,Business,58,26,1215,45.73,1
620,224,2022-08-02,Business,38,4,1936,10.79,1
621,224,2022-08-09,Business,34,3,4930,39.05,1
622,224,2022-08-16,Business,22,2,3397,85.19,1
623,229,2022-11-21,Starter,10,1,555,4.58,1
624,229,2022-11-28,Starter,10,1,172,3.55,1
625,229,2022-12-05,Starter,5,1,101,4.73,1
626,229,2022-12-12,Starter,1,1,145,1.42,1
627,229,2022-12-19,Starter,1,1,72,4.53,1
628,232,2022-09-22,Starter,9,1,476,4.0,1
629,232,2022-09-29,Starter,11,2,124,4.86,1
630,232,2022-10-06,Starter,6,1,376,1.56,1
631,232,2022-10-13,Starter,1,1,112,1.75,1
632,232,2022-10-20,Starter,1,1,120,3.48,1
633,237,2022-05-23,Starter,9,2,383,1.69,1
634,237,2022-05-30,Starter,4,2,453,2.37,1
635,237,2022-06-06,Starter,6,1,124,1.78,1
636,237,2022-06-13,Starter,3,1,192,3.27,1
637,237,2022-06-20,Starter,2,1,61,4.85,1
638,239,2022-06-24,Business,59,48,9300,52.18,0
639,239,2022-07-01,Business,156,23,11561,45.9,0
640,239,2022-07-08,Business,42,23,14587,48.3,0
641,239,2022-07-15,Business,146,29,9819,87.68,0
642,239,2022-07-22,Business,70,51,16216,30.1,0
643,239,2022-08-24,Enterprise,341,40,31070,312.17,1
644,239,2022-08-31,Enterprise,101,50,53196,301.35,1
645,239,2022-09-07,Enterprise,195,38,31725,140.32,1
646,239,2022-09-14,Enterprise,91,10,18105,475.65,1
647,239,2022-09-21,Enterprise,77,10,10033,181.49,1
648,241,2022-12-24,Business,38,13,13145,23.02,1
649,241,2022-12-31,Business,16,17,3699,55.73,1
650,241,2023-01-07,Business,32,6,1164,75.1,1
651,241,2023-01-14,Business,11,3,3679,89.83,1
652,241,2023-01-21,Business,8,8,2622,66.3,1
653,248,2024-02-27,Enterprise,248,84,9604,399.35,1
654,248,2024-03-05,Enterprise,130,68,46338,73.88,1
655,248,2024-03-12,Enterprise,100,49,30328,267.2,1
656,248,2024-03-19,Enterprise,78,39,17885,446.21,1
657,248,2024-03-26,Enterprise,27,34,6183,442.43,1
658,252,2024-12-28,Starter,5,1,419,1.43,0
659,258,2023-02-28,Business,95,39,7266,32.14,0
660,258,2023-03-07,Business,149,14,17170,30.17,0
661,258,2023-03-14,Business,110,28,16375,66.24,0
662,258,2023-03-21,Business,115,32,6185,37.74,0
663,258,2023-03-28,Business,61,37,14835,28.37,0
664,258,2024-12-28,Enterprise,147,143,84510,288.93,0
665,261,2022-12-01,Pro,40,3,1634,8.09,1
666,261,2022-12-08,Pro,18,7,666,12.72,1
667,261,2022-12-15,Pro,11,5,799,2.75,1
668,261,2022-12-22,Pro,11,1,272,8.25,1
669,261,2022-12-29,Pro,3,1,511,7.47,1
670,268,2023-09-03,Starter,7,3,925,2.48,0
671,268,2023-09-10,Starter,6,4,151,2.55,0
672,268,2023-09-17,Starter,11,1,172,1.99,0
673,268,2023-09-24,Starter,12,1,513,3.11,0
674,268,2023-10-01,Starter,7,2,879,2.9,0
675,268,2023-10-03,Pro,19,10,3632,13.69,0
676,268,2023-10-10,Pro,53,14,3770,7.25,0
677,268,2023-10-17,Pro,42,3,2172,11.09,0
678,268,2023-10-24,Pro,32,5,743,15.82,0
679,268,2023-10-31,Pro,15,6,2491,15.13,0
680,268,2023-11-03,Business,95,14,20171,37.01,0
681,268,2023-11-10,Business,77,10,2788,67.04,0
682,268,2023-11-17,Business,121,11,8381,39.34,0
683,268,2023-11-24,Business,105,48,7314,36.5,0
684,268,2023-12-01,Business,66,12,4073,77.79,0
685,268,2024-08-03,Enterprise,114,139,52369,82.44,1
686,268,2024-08-10,Enterprise,110,62,34721,332.36,1
687,268,2024-08-17,Enterprise,59,34,26912,132.14,1
688,268,2024-08-24,Enterprise,73,30,18945,136.92,1
689,268,2024-08-31,Enterprise,17,28,16582,149.86,1
690,272,2022-11-06,Enterprise,143,89,15528,273.15,1
691,272,2022-11-13,Enterprise,131,60,31601,69.51,1
692,272,2022-11-20,Enterprise,27,68,17299,257.29,1
693,272,2022-11-27,Enterprise,60,34,17596,245.24,1
694,272,2022-12-04,Enterprise,31,10,8363,145.91,1
695,274,2023-10-07,Enterprise,181,110,9985,66.02,0
696,274,2023-10-14,Enterprise,87,59,41075,287.74,0
697,274,2023-10-21,Enterprise,90,31,73826,266.55,0
698,274,2023-10-28,Enterprise,92,134,37132,117.71,0
699,274,2023-11-04,Enterprise,286,134,76497,405.78,0
700,274,2024-12-07,Business,43,31,15779,59.64,0
701,274,2024-12-14,Business,51,19,4987,65.92,0
702,274,2024-12-21,Business,41,14,6083,34.78,0
703,274,2024-12-28,Business,34,14,17694,93.83,0
704,278,2022-08-09,Starter,13,1,243,2.35,1
705,278,2022-08-16,Starter,4,2,326,2.51,1
706,278,2022-08-23,Starter,2,1,141,3.02,1
707,278,2022-08-30,Starter,3,1,170,4.77,1
708,278,2022-09-06,Starter,2,1,163,1.13,1
709,281,2024-12-12,Enterprise,168,90,34563,303.04,0
710,281,2024-12-19,Enterprise,279,123,28530,299.11,0
711,281,2024-12-26,Enterprise,263,136,31042,238.72,0
712,292,2023-11-17,Pro,20,2,3867,16.84,1
713,292,2023-11-24,Pro,13,4,1689,9.38,1
714,292,2023-12-01,Pro,16,3,1089,8.19,1
715,292,2023-12-08,Pro,6,2,353,15.07,1
716,292,2023-12-15,Pro,8,1,373,3.08,1
717,293,2022-10-17,Starter,15,4,163,4.67,0
718,293,2022-10-24,Starter,12,1,133,4.15,0
719,293,2022-10-31,Starter,4,3,653,4.02,0
720,293,2022-11-07,Starter,9,1,747,2.8,0
721,293,2022-11-14,Starter,5,1,473,0.6,0
722,293,2024-12-17,Pro,20,9,617,10.84,0
723,293,2024-12-24,Pro,46,9,2899,16.37,0
724,293,2024-12-31,Pro,25,13,806,10.88,0
725,295,2022-08-18,Business,70,28,20811,19.04,0
726,295,2022-08-25,Business,85,31,4282,46.77,0
727,295,2022-09-01,Business,72,26,17493,42.32,0
728,295,2022-09-08,Business,105,15,16588,64.39,0
729,295,2022-09-15,Business,118,17,19785,78.86,0
730,295,2022-11-18,Enterprise,530,102,48794,297.31,0
731,295,2022-11-25,Enterprise,375,79,16808,169.07,0
732,295,2022-12-02,Enterprise,287,130,28497,409.16,0
733,295,2022-12-09,Enterprise,285,166,60258,364.78,0
734,295,2022-12-16,Enterprise,449,71,74307,354.41,0
735,295,2024-12-18,Business,54,39,17094,50.55,0
736,295,2024-12-25,Business,152,16,3894,11.26,0
737,297,2022-05-18,Business,58,52,20058,43.0,0
738,297,2022-05-25,Business,68,31,17385,89.35,0
739,297,2022-06-01,Business,92,38,10096,94.96,0
740,297,2022-06-08,Business,121,32,7227,52.13,0
741,297,2022-06-15,Business,67,24,16122,31.37,0
742,297,2022-09-18,Business,31,13,11687,93.91,0
743,297,2022-09-25,Business,24,46,6626,81.91,0
744,297,2022-10-02,Business,30,45,4592,32.67,0
745,297,2022-10-09,Business,95,10,6389,35.58,0
746,297,2022-10-16,Business,36,31,8439,46.04,0
747,297,2022-10-23,Business,93,40,16870,50.86,0
748,297,2022-10-30,Business,43,25,9907,46.98,0
749,297,2022-11-06,Business,34,42,20723,46.07,0
750,297,2022-11-13,Business,77,25,7398,24.03,0
751,297,2022-11-20,Business,43,51,2232,54.06,0
752,297,2022-11-27,Business,33,18,15997,72.71,0
753,297,2022-12-04,Business,75,40,9211,37.64,0
754,297,2022-12-11,Business,31,16,2367,60.9,0
755,297,2022-12-18,Business,98,12,2912,14.03,0
756,297,2022-12-25,Business,84,51,9712,31.38,0
757,297,2023-01-01,Business,92,11,12701,44.09,0
758,297,2023-01-08,Business,25,15,5321,21.06,0
759,297,2023-01-15,Business,47,15,13466,61.8,0
760,297,2023-01-22,Business,96,10,3383,85.76,0
761,297,2023-01-29,Business,25,28,4047,11.27,0
762,297,2023-02-05,Business,31,18,5739,69.52,0
763,297,2023-02-12,Business,37,46,5507,55.81,0
764,297,2023-02-19,Business,103,24,10592,28.21,0
765,297,2023-02-26,Business,100,20,12199,21.83,0
766,297,2023-03-05,Business,38,30,10732,47.47,0
767,297,2023-03-12,Business,47,33,8149,24.51,0
768,297,2023-03-19,Business,79,33,16043,56.9,0
769,297,2023-03-26,Business,48,24,8401,61.6,0
770,297,2023-04-02,Business,81,48,5729,97.2,0
771,297,2023-04-09,Business,69,43,10980,34.05,0
772,297,2023-04-16,Business,49,48,4288,83.17,0
773,297,2023-04-23,Business,108,15,16152,51.13,0
774,297,2023-04-30,Business,28,37,2239,31.58,0
775,297,2023-05-07,Business,38,24,17570,58.28,0
776,297,2023-05-14,Business,102,44,17005,86.44,0
777,297,2023-05-21,Business,75,52,17819,21.06,0
778,297,2023-05-28,Business,70,31,20561,32.67,0
779,297,2023-06-04,Business,36,37,3861,27.15,0
780,297,2023-06-11,Business,110,38,8369,70.61,0
781,297,2023-06-18,Business,31,34,4972,90.73,0
782,297,2023-06-25,Business,54,26,16716,67.18,0
783,297,2023-07-02,Business,57,31,7274,36.37,0
784,297,2023-07-09,Business,42,39,9065,21.85,0
785,297,2023-07-16,Business,38,36,2735,84.68,0
786,297,2023-07-23,Business,98,37,8519,65.31,0
787,297,2023-07-30,Business,56,37,17339,49.45,0
788,297,2023-08-06,Business,69,29,17100,94.42,0
789,297,2023-08-13,Business,38,37,4940,11.69,0
790,297,2023-08-20,Business,93,41,10945,52.35,0
791,297,2023-08-27,Business,69,21,11790,25.86,0
792,297,2023-09-03,Business,49,48,6315,61.31,0
793,297,2023-09-10,Business,47,15,7471,37.58,0
794,297,2023-09-17,Business,76,12,14085,66.85,0
795,297,2023-09-24,Business,97,28,14262,37.29,0
796,297,2023-10-01,Business,92,49,5277,73.4,0
797,297,2023-10-08,Business,60,16,6583,21.39,0
798,297,2023-10-15,Business,93,38,15794,58.67,0
799,297,2023-10-22,Business,72,33,17082,85.9,0
800,297,2023-10-29,Business,43,45,6497,73.66,0
801,297,2023-11-05,Business,107,44,6784,82.19,0
802,297,2023-11-12,Business,66,38,2723,50.94,0
803,297,2023-11-19,Business,72,26,8426,70.75,0
804,297,2023-11-26,Business,77,19,8425,63.13,0
805,297,2023-12-03,Business,69,15,20686,72.1,0
806,297,2023-12-10,Business,53,13,7176,92.19,0
807,297,2023-12-17,Business,70,18,13014,82.07,0
808,297,2023-12-24,Business,33,43,3670,63.68,0
809,297,2023-12-31,Business,89,46,12009,93.55,0
810,297,2024-01-07,Business,97,41,3085,66.45,0
811,297,2024-01-14,Business,62,42,20787,32.37,0
812,297,2024-01-21,Business,98,12,9948,83.58,0
813,297,2024-01-28,Business,91,26,5097,36.7,0
814,297,2024-02-04,Business,35,44,13617,37.15,0
815,297,2024-02-11,Business,74,30,3589,83.96,0
816,297,2024-02-18,Business,52,34,4340,13.15,0
817,297,2024-02-25,Business,103,28,16871,86.31,0
818,297,2024-03-03,Business,30,25,8103,28.49,0
819,297,2024-03-10,Business,63,33,10360,44.15,0
820,297,2024-03-17,Business,88,16,2298,49.26,0
821,297,2024-03-24,Business,86,23,5020,47.31,0
822,297,2024-03-31,Business,39,34,5576,27.63,0
823,297,2024-04-07,Business,56,38,4268,73.73,0
824,297,2024-04-14,Business,30,34,9857,93.35,0
825,297,2024-04-21,Business,57,19,3597,38.31,0
826,297,2024-04-28,Business,77,43,17710,88.9,0
827,297,2024-05-05,Business,73,25,15800,51.64,0
828,297,2024-05-12,Business,30,17,16170,50.56,0
829,297,2024-05-19,Business,77,43,3407,58.37,0
830,297,2024-05-26,Business,57,14,6795,28.28,0
831,297,2024-06-02,Business,105,12,1836,92.81,0
832,297,2024-06-09,Business,97,27,8641,92.64,0
833,297,2024-06-16,Business,34,23,8714,85.07,0
834,297,2024-06-23,Business,80,47,3228,54.97,0
835,297,2024-06-30,Business,74,45,3049,34.77,0
836,297,2024-07-07,Business,36,14,17901,63.02,0
837,297,2024-07-14,Business,37,18,9313,60.25,0
838,297,2024-07-21,Business,80,24,2406,79.29,0
839,297,2024-07-28,Business,96,44,3991,60.25,0
840,297,2024-08-04,Business,58,17,19770,30.18,0
841,297,2024-08-11,Business,56,51,10341,79.04,0
842,297,2024-08-18,Business,96,53,3166,64.74,0
843,297,2024-08-25,Business,76,13,12559,102.36,0
844,297,2024-09-01,Business,39,26,7868,76.61,0
845,297,2024-09-08,Business,48,42,17697,66.4,0
846,297,2024-09-15,Business,56,22,13361,21.96,0
847,297,2024-09-22,Business,51,45,18926,94.82,0
848,297,2024-09-29,Business,58,12,9696,38.22,0
849,297,2024-10-06,Business,48,40,9741,70.21,0
850,297,2024-10-13,Business,32,36,17197,52.33,0
851,297,2024-10-20,Business,26,40,5001,85.91,0
852,297,2024-10-27,Business,78,26,10317,17.01,0
853,297,2024-11-03,Business,46,28,3819,65.25,0
854,297,2024-11-10,Business,37,46,3134,23.1,0
855,297,2024-11-17,Business,41,50,12194,23.84,0
856,297,2024-11-24,Business,23,39,7170,45.11,0
857,297,2024-12-01,Business,67,23,7061,77.59,0
858,297,2024-12-08,Business,32,16,4732,77.15,0
859,297,2024-12-15,Business,33,22,8775,70.84,0
860,297,2024-12-22,Business,73,33,6671,92.54,0
861,297,2024-12-29,Business,36,10,5598,93.57,0
862,299,2023-06-19,Enterprise,186,136,12592,85.86,0
863,299,2023-06-26,Enterprise,124,115,33046,475.11,0
864,299,2023-07-03,Enterprise,436,73,41064,288.93,0
865,299,2023-07-10,Enterprise,305,93,47096,485.45,0
866,299,2023-07-17,Enterprise,354,205,70709,389.81,0
867,299,2024-03-19,Business,113,31,3685,61.17,0
868,299,2024-03-26,Business,93,40,16566,14.29,0
869,299,2024-04-02,Business,175,49,5298,85.01,0
870,299,2024-04-09,Business,75,37,13734,27.56,0
871,299,2024-04-16,Business,111,40,6628,20.69,0
872,299,2024-12-19,Enterprise,250,167,104382,203.72,0
873,299,2024-12-26,Enterprise,230,70,78746,347.45,0
874,300,2024-11-19,Starter,4,2,199,4.42,1
875,300,2024-11-26,Starter,6,1,409,3.44,1
876,300,2024-12-03,Starter,3,1,77,1.81,1
877,300,2024-12-10,Starter,1,1,75,0.74,1
878,300,2024-12-17,Starter,0,1,62,2.53,1
879,304,2022-10-20,Enterprise,192,165,73783,486.03,0
880,304,2022-10-27,Enterprise,144,188,25084,317.18,0
881,304,2022-11-03,Enterprise,294,142,70111,416.97,0
882,304,2022-11-10,Enterprise,509,164,71804,272.04,0
883,304,2022-11-17,Enterprise,483,144,56292,77.64,0
884,304,2022-12-20,Business,131,48,8793,84.35,0
885,304,2022-12-27,Business,99,15,21954,72.59,0
886,304,2023-01-03,Business,103,41,16219,63.22,0
887,304,2023-01-10,Business,98,43,7870,17.6,0
888,304,2023-01-17,Business,39,19,3955,84.27,0
889,304,2024-12-20,Enterprise,408,38,46411,305.35,0
890,304,2024-12-27,Enterprise,326,157,34290,149.49,0
891,306,2022-11-20,Starter,8,1,917,3.0,0
892,306,2022-11-27,Starter,9,2,584,2.83,0
893,306,2022-12-04,Starter,9,3,852,4.17,0
894,306,2022-12-11,Starter,7,5,704,1.26,0
895,306,2022-12-18,Starter,13,1,511,3.79,0
896,306,2024-12-20,Pro,47,12,3589,3.63,0
897,306,2024-12-27,Pro,26,13,776,12.83,0
898,313,2023-07-23,Pro,11,5,2683,11.29,1
899,313,2023-07-30,Pro,15,6,1855,3.72,1
900,313,2023-08-06,Pro,14,2,279,8.18,1
901,313,2023-08-13,Pro,5,3,545,16.99,1
902,313,2023-08-20,Pro,2,1,835,5.1,1
903,316,2023-07-25,Enterprise,391,110,89844,217.47,0
904,316,2023-08-01,Enterprise,371,86,27994,95.93,0
905,316,2023-08-08,Enterprise,369,105,10525,327.85,0
906,316,2023-08-15,Enterprise,312,71,76705,185.25,0
907,316,2023-08-22,Enterprise,202,76,77402,436.22,0
908,316,2024-01-25,Business,100,35,5004,89.32,0
909,316,2024-02-01,Business,143,13,3020,53.99,0
910,316,2024-02-08,Business,62,23,16706,59.16,0
911,316,2024-02-15,Business,58,23,14480,24.1,0
912,316,2024-02-22,Business,138,15,19469,44.73,0
913,316,2024-06-25,Pro,16,4,2182,10.29,1
914,316,2024-07-02,Pro,21,4,1322,4.18,1
915,316,2024-07-09,Pro,16,3,859,10.56,1
916,316,2024-07-16,Pro,4,1,645,14.73,1
917,316,2024-07-23,Pro,4,1,787,3.51,1
918,320,2022-12-26,Enterprise,432,192,36263,400.1,0
919,320,2023-01-02,Enterprise,192,171,30084,470.27,0
920,320,2023-01-09,Enterprise,369,140,95676,392.28,0
921,320,2023-01-16,Enterprise,123,51,80813,415.06,0
922,320,2023-01-23,Enterprise,339,128,14518,470.86,0
923,320,2023-06-26,Business,73,16,4823,22.47,0
924,320,2023-07-03,Business,165,38,14028,44.27,0
925,320,2023-07-10,Business,103,37,6252,10.61,0
926,320,2023-07-17,Business,109,15,17730,14.1,0
927,320,2023-07-24,Business,102,17,20799,50.11,0
928,320,2024-12-26,Enterprise,298,49,88503,116.06,0
929,332,2024-12-28,Pro,39,10,2996,4.11,0
930,335,2023-07-28,Enterprise,532,159,94053,86.74,0
931,335,2023-08-04,Enterprise,391,154,73383,79.8,0
932,335,2023-08-11,Enterprise,373,74,25782,102.7,0
933,335,2023-08-18,Enterprise,225,171,46963,330.81,0
934,335,2023-08-25,Enterprise,358,158,84074,341.38,0
935,335,2024-12-28,Business,112,29,15381,100.54,0
936,338,2023-11-01,Business,134,40,16442,44.71,0
937,338,2023-11-08,Business,36,18,8484,42.63,0
938,338,2023-11-15,Business,113,30,12066,48.2,0
939,338,2023-11-22,Business,77,40,20471,79.62,0
940,338,2023-11-29,Business,110,38,3286,24.26,0
941,338,2024-03-01,Pro,35,4,3204,7.52,0
942,338,2024-03-08,Pro,22,8,4334,3.65,0
943,338,2024-03-15,Pro,18,6,4015,7.81,0
944,338,2024-03-22,Pro,54,14,3483,10.09,0
945,338,2024-03-29,Pro,32,12,4514,18.54,0
946,338,2024-12-01,Business,40,37,1980,13.59,0
947,338,2024-12-08,Business,46,41,7341,12.92,0
948,338,2024-12-15,Business,45,36,7495,36.07,0
949,338,2024-12-22,Business,71,18,4837,58.73,0
950,338,2024-12-29,Business,52,29,6096,19.04,0
951,344,2022-07-04,Business,73,30,2512,47.39,0
952,344,2022-07-11,Business,123,46,15701,89.96,0
953,344,2022-07-18,Business,142,32,19240,18.87,0
954,344,2022-07-25,Business,112,39,11589,31.04,0
955,344,2022-08-01,Business,65,47,11558,79.42,0
956,344,2023-04-04,Business,149,40,11784,21.12,0
957,344,2023-04-11,Business,101,23,14633,88.15,0
958,344,2023-04-18,Business,110,44,15154,64.2,0
959,344,2023-04-25,Business,125,39,11119,86.66,0
960,344,2023-05-02,Business,71,40,17799,18.1,0
961,344,2023-05-09,Business,76,12,17747,92.73,0
962,344,2023-05-16,Business,138,31,5426,94.58,0
963,344,2023-05-23,Business,51,46,6777,103.93,0
964,344,2023-05-30,Business,152,23,4644,92.07,0
965,344,2023-06-06,Business,102,48,17850,48.61,0
966,344,2023-06-13,Business,96,12,14642,30.43,0
967,344,2023-06-20,Business,40,17,2133,23.78,0
968,344,2023-06-27,Business,95,25,15255,67.11,0
969,344,2023-07-04,Business,86,34,16211,58.86,0
970,344,2023-07-11,Business,76,30,15726,44.86,0
971,344,2023-07-18,Business,150,38,4162,22.19,0
972,344,2023-07-25,Business,115,13,12476,20.69,0
973,344,2023-08-01,Business,104,14,15233,60.15,0
974,344,2023-08-08,Business,143,27,17964,65.64,0
975,344,2023-08-15,Business,60,21,2442,22.8,0
976,344,2023-08-22,Business,64,48,3416,27.86,0
977,344,2023-08-29,Business,85,21,7215,52.65,0
978,344,2023-09-05,Business,73,32,2188,93.1,0
979,344,2023-09-12,Business,46,26,2517,44.7,0
980,344,2023-09-19,Business,114,51,6267,77.45,0
981,344,2023-09-26,Business,88,17,9562,63.64,0
982,344,2023-10-03,Business,58,17,4360,100.55,0
983,344,2023-10-10,Business,163,28,17312,13.16,0
984,344,2023-10-17,Business,131,33,13603,93.92,0
985,344,2023-10-24,Business,102,23,8050,64.16,0
986,344,2023-10-31,Business,129,15,12304,55.85,0
987,344,2023-11-07,Business,61,26,3128,62.34,0
988,344,2023-11-14,Business,112,14,5487,22.52,0
989,344,2023-11-21,Business,58,46,11628,40.57,0
990,344,2023-11-28,Business,99,28,6606,86.63,0
991,344,2023-12-05,Business,94,14,9424,62.21,0
992,344,2023-12-12,Business,141,20,14487,51.05,0
993,344,2023-12-19,Business,129,25,12254,53.71,0
994,344,2023-12-26,Business,82,34,10163,94.11,0
995,344,2024-01-02,Business,122,46,12290,82.73,0
