ticket_id,customer_id,plan,created_date,closed_date,category,priority,resolution_hrs,csat_score,pre_churn_flag
383,214,Business,2024-06-16,2024-06-17,Technical,Low,43,2,1
384,219,Pro,2022-05-08,2022-05-09,Onboarding,Low,34,5,0
385,219,Pro,2022-05-13,2022-05-13,Technical,High,13,2,0
386,219,Pro,2022-04-20,2022-04-23,Integration,Low,84,5,0
387,219,Pro,2022-04-19,2022-04-21,Technical,Low,70,3,0
388,219,Starter,2023-09-19,2023-09-22,Account,Low,75,5,0
389,219,Starter,2023-10-18,2023-10-22,Account,Low,100,4,0
390,219,Starter,2024-01-05,2024-01-06,Performance,Low,44,4,0
391,219,Starter,2024-01-31,2024-01-31,Feature Request,High,12,5,0
392,219,Starter,2024-03-02,2024-03-03,Billing,Medium,35,3,0
393,219,Starter,2024-05-25,2024-05-25,Performance,High,22,5,0
394,219,Starter,2024-06-03,2024-06-03,Onboarding,Medium,21,4,0
395,219,Starter,2024-07-06,2024-07-07,Integration,Medium,25,2,0
396,219,Starter,2024-06-13,2024-06-13,Performance,Critical,6,5,0
397,219,Starter,2024-07-20,2024-07-20,Feature Request,High,23,4,0
398,219,Starter,2024-10-05,2024-10-05,Billing,Medium,13,5,0
399,219,Starter,2024-10-07,2024-10-07,Feature Request,Critical,7,5,0
400,219,Starter,2024-10-01,2024-10-02,Integration,Medium,42,5,0
401,219,Starter,2024-09-11,2024-09-11,Onboarding,Critical,1,4,0
402,219,Starter,2024-10-13,2024-10-16,Onboarding,Low,86,5,0
403,219,Starter,2024-11-21,2024-11-23,Billing,Low,58,5,0
404,219,Starter,2024-12-07,2024-12-11,Integration,Low,117,5,0
405,219,Starter,2024-12-09,2024-12-11,Account,Low,51,4,0
406,224,Business,2022-07-19,2022-07-19,Technical,Medium,18,2,1
407,224,Business,2022-07-21,2022-07-21,Integration,High,21,4,1
408,224,Business,2022-08-12,2022-08-12,Integration,Medium,8,3,1
409,224,Business,2022-08-18,2022-08-22,Feature Request,Low,98,1,1
410,224,Business,2022-08-24,2022-08-24,Onboarding,High,16,4,1
411,224,Business,2022-08-25,2022-08-26,Onboarding,Medium,33,1,1
412,224,Business,2022-09-04,2022-09-05,Feature Request,Low,44,1,1
413,224,Business,2022-09-09,2022-09-10,Performance,Medium,33,2,1
414,224,Business,2022-09-15,2022-09-18,Onboarding,Low,81,2,1
415,229,Starter,2022-12-01,2022-12-01,Integration,High,7,2,1
416,232,Starter,2022-10-17,2022-10-17,Billing,Critical,1,2,1
417,237,Starter,2022-05-26,2022-05-28,Onboarding,Low,59,3,1
418,237,Starter,2022-07-09,2022-07-10,Technical,Medium,42,1,1
419,237,Starter,2022-07-15,2022-07-16,Account,Medium,25,4,1
420,239,Business,2022-06-25,2022-06-25,Account,High,3,4,0
421,239,Business,2022-07-19,2022-07-19,Account,Critical,1,4,0
422,239,Business,2022-06-24,2022-06-24,Performance,High,5,2,0
423,239,Business,2022-07-16,2022-07-17,Onboarding,Medium,40,4,0
424,239,Business,2022-07-20,2022-07-21,Technical,Low,47,5,0
425,239,Business,2022-07-03,2022-07-05,Performance,Low,48,5,0
426,239,Enterprise,2022-08-28,2022-09-01,Onboarding,Low,107,4,1
427,239,Enterprise,2022-09-19,2022-09-20,Performance,Low,41,3,1
428,239,Enterprise,2022-08-30,2022-09-01,Onboarding,Low,53,1,1
429,239,Enterprise,2022-09-14,2022-09-14,Technical,High,18,2,1
430,239,Enterprise,2022-08-29,2022-08-30,Feature Request,Medium,37,3,1
431,239,Enterprise,2022-09-06,2022-09-07,Feature Request,Medium,33,2,1
432,239,Enterprise,2022-09-12,2022-09-13,Onboarding,Medium,35,2,1
433,239,Enterprise,2022-10-09,2022-10-09,Feature Request,Medium,11,4,1
434,239,Enterprise,2022-09-30,2022-09-30,Technical,Medium,12,3,1
435,239,Enterprise,2022-10-17,2022-10-17,Billing,High,16,3,1
436,239,Enterprise,2022-09-26,2022-09-28,Feature Request,Low,50,3,1
437,239,Enterprise,2022-10-09,2022-10-10,Onboarding,Low,41,4,1
438,239,Enterprise,2022-10-20,2022-10-22,Onboarding,Low,54,5,1
439,239,Enterprise,2022-09-24,2022-09-25,Onboarding,Low,29,3,1
440,239,Enterprise,2022-10-21,2022-10-23,Billing,Medium,48,2,1
441,239,Enterprise,2022-09-29,2022-09-29,Account,Medium,18,3,1
442,239,Enterprise,2022-09-24,2022-09-25,Technical,Medium,31,4,1
443,239,Enterprise,2022-09-30,2022-10-01,Technical,Medium,43,2,1
444,241,Business,2023-01-02,2023-01-02,Onboarding,Medium,8,2,1
445,241,Business,2023-01-09,2023-01-12,Billing,Low,87,3,1
446,241,Business,2023-01-04,2023-01-04,Technical,High,18,1,1
447,241,Business,2023-01-15,2023-01-15,Account,Critical,1,1,1
448,241,Business,2023-01-05,2023-01-05,Account,High,5,1,1
449,241,Business,2023-01-05,2023-01-06,Account,High,24,2,1
450,241,Business,2023-01-25,2023-01-29,Billing,Low,110,2,1
451,241,Business,2023-01-27,2023-01-28,Performance,Medium,42,2,1
452,241,Business,2023-01-31,2023-01-31,Account,Medium,10,2,1
453,241,Business,2023-01-24,2023-01-25,Billing,Low,38,4,1
454,241,Business,2023-01-26,2023-01-30,Performance,Low,108,3,1
455,248,Enterprise,2024-03-08,2024-03-08,Account,High,14,2,1
456,248,Enterprise,2024-03-23,2024-03-23,Technical,Critical,7,1,1
457,248,Enterprise,2024-02-27,2024-02-27,Integration,Medium,14,3,1
458,248,Enterprise,2024-02-28,2024-02-29,Account,Low,43,1,1
459,248,Enterprise,2024-03-16,2024-03-18,Performance,Low,49,3,1
460,248,Enterprise,2024-03-09,2024-03-10,Performance,Low,39,1,1
461,248,Enterprise,2024-03-03,2024-03-04,Onboarding,High,24,3,1
462,248,Enterprise,2024-03-07,2024-03-08,Account,Medium,25,2,1
463,248,Enterprise,2024-03-12,2024-03-13,Billing,Medium,32,2,1
464,248,Enterprise,2024-03-25,2024-03-27,Onboarding,Low,55,1,1
465,248,Enterprise,2024-03-08,2024-03-10,Performance,Low,54,2,1
466,248,Enterprise,2024-03-14,2024-03-15,Integration,Medium,31,5,1
467,248,Enterprise,2024-03-01,2024-03-05,Onboarding,Low,100,2,1
468,248,Enterprise,2024-03-13,2024-03-13,Performance,Critical,8,3,1
469,248,Enterprise,2024-03-20,2024-03-20,Billing,High,23,2,1
470,252,Starter,2025-01-09,2025-01-10,Account,Medium,26,3,0
471,258,Business,2023-03-24,2023-03-26,Billing,Low,67,5,0
472,261,Pro,2022-12-23,2022-12-23,Integration,High,11,4,1
473,261,Pro,2022-12-01,2022-12-02,Technical,Low,33,3,1
474,261,Pro,2023-01-03,2023-01-04,Account,Low,29,2,1
475,261,Pro,2023-01-02,2023-01-02,Integration,Critical,2,1,1
476,268,Pro,2023-11-26,2023-11-27,Onboarding,Low,42,5,0
477,268,Pro,2023-11-04,2023-11-08,Onboarding,Low,109,4,0
478,268,Pro,2023-11-16,2023-11-16,Performance,Medium,20,2,0
479,268,Business,2023-11-27,2023-11-28,Account,Low,41,3,0
480,268,Business,2023-11-05,2023-11-09,Billing,Low,117,4,0
481,268,Enterprise,2024-08-14,2024-08-14,Feature Request,High,20,4,1
482,268,Enterprise,2024-08-04,2024-08-04,Performance,High,16,1,1
483,268,Enterprise,2024-08-10,2024-08-10,Integration,High,11,2,1
484,268,Enterprise,2024-08-14,2024-08-14,Feature Request,Medium,13,1,1
485,268,Enterprise,2024-08-31,2024-09-01,Onboarding,Medium,45,3,1
486,268,Enterprise,2024-09-23,2024-09-23,Integration,High,19,2,1
487,268,Enterprise,2024-09-26,2024-09-27,Onboarding,Medium,35,2,1
488,268,Enterprise,2024-09-15,2024-09-19,Feature Request,Low,99,3,1
489,268,Enterprise,2024-09-04,2024-09-05,Account,Medium,41,1,1
490,268,Enterprise,2024-09-07,2024-09-07,Performance,High,2,3,1
491,268,Enterprise,2024-09-18,2024-09-18,Performance,Medium,21,4,1
492,268,Enterprise,2024-09-16,2024-09-20,Performance,Low,115,4,1
493,268,Enterprise,2024-09-05,2024-09-05,Onboarding,Critical,1,2,1
494,268,Enterprise,2024-09-29,2024-10-02,Billing,Low,90,3,1
495,272,Enterprise,2022-11-10,2022-11-10,Account,High,19,3,1
496,272,Enterprise,2022-11-28,2022-11-28,Billing,Medium,9,1,1
497,272,Enterprise,2022-11-30,2022-11-30,Onboarding,Critical,5,5,1
498,272,Enterprise,2022-11-15,2022-11-15,Technical,High,8,2,1
499,272,Enterprise,2022-12-04,2022-12-06,Integration,Low,48,1,1
500,272,Enterprise,2022-11-22,2022-11-22,Feature Request,Critical,1,2,1
501,274,Enterprise,2023-10-16,2023-10-17,Feature Request,Medium,34,3,0
502,274,Enterprise,2023-10-16,2023-10-16,Integration,Critical,5,3,0
503,274,Enterprise,2023-10-18,2023-10-20,Billing,Low,62,5,0
504,274,Enterprise,2023-11-04,2023-11-08,Performance,Low,119,4,0
505,274,Enterprise,2023-11-21,2023-11-22,Technical,Medium,37,4,0
506,274,Enterprise,2023-11-23,2023-11-25,Billing,Low,49,3,0
507,274,Enterprise,2023-11-20,2023-11-20,Billing,High,5,4,0
508,274,Enterprise,2023-11-18,2023-11-19,Feature Request,Low,43,4,0
509,274,Enterprise,2023-11-29,2023-11-30,Technical,Medium,28,2,0
510,274,Business,2024-12-28,2024-12-28,Technical,High,11,3,0
511,278,Starter,2022-09-25,2022-09-25,Integration,High,11,4,1
512,281,Enterprise,2024-12-12,2024-12-12,Feature Request,High,2,4,0
513,281,Enterprise,2024-12-28,2024-12-28,Performance,Medium,14,5,0
514,281,Enterprise,2024-12-26,2024-12-28,Technical,Low,50,2,0
515,281,Enterprise,2024-12-14,2024-12-14,Performance,Medium,9,4,0
516,292,Pro,2023-12-04,2023-12-04,Feature Request,Medium,23,3,1
517,292,Pro,2023-12-03,2023-12-07,Integration,Low,112,5,1
518,293,Starter,2022-11-14,2022-11-15,Feature Request,Medium,37,5,0
519,293,Starter,2022-12-10,2022-12-11,Performance,Low,28,5,0
520,293,Starter,2022-12-03,2022-12-03,Feature Request,Medium,15,5,0
521,293,Pro,2025-01-09,2025-01-09,Performance,Medium,22,4,0
522,295,Business,2022-08-22,2022-08-23,Onboarding,Medium,31,4,0
523,295,Business,2022-09-09,2022-09-09,Onboarding,Medium,17,2,0
524,295,Business,2022-09-27,2022-09-29,Feature Request,Low,58,4,0
525,295,Enterprise,2022-11-30,2022-11-30,Account,Critical,1,3,0
526,295,Enterprise,2022-11-28,2022-11-30,Onboarding,Low,50,4,0
527,295,Enterprise,2022-12-05,2022-12-05,Integration,High,19,5,0
528,295,Enterprise,2022-11-28,2022-11-28,Technical,Medium,10,4,0
529,295,Business,2024-12-19,2024-12-23,Onboarding,Low,97,2,0
530,295,Business,2024-12-19,2024-12-23,Feature Request,Low,118,4,0
531,295,Business,2024-12-26,2024-12-27,Billing,Medium,24,4,0
532,297,Business,2022-06-03,2022-06-06,Onboarding,Low,76,3,0
533,297,Business,2022-06-06,2022-06-06,Integration,Critical,5,1,0
534,297,Business,2022-05-19,2022-05-21,Feature Request,Low,65,5,0
535,297,Business,2022-07-01,2022-07-04,Feature Request,Low,82,5,0
536,297,Business,2022-10-09,2022-10-10,Integration,Medium,40,5,0
537,297,Business,2022-09-27,2022-10-01,Account,Low,111,4,0
538,297,Business,2022-10-20,2022-10-20,Technical,Medium,8,4,0
539,297,Business,2022-12-07,2022-12-07,Technical,High,6,2,0
540,297,Business,2022-12-01,2022-12-01,Account,Critical,2,5,0
541,297,Business,2022-12-20,2022-12-20,Account,High,7,2,0
542,297,Business,2022-12-22,2022-12-23,Feature Request,Medium,24,5,0
543,297,Business,2023-01-03,2023-01-03,Technical,Medium,23,4,0
544,297,Business,2023-02-07,2023-02-08,Integration,Low,27,4,0
545,297,Business,2023-02-11,2023-02-12,Feature Request,Medium,34,3,0
546,297,Business,2023-01-19,2023-01-20,Account,Medium,37,4,0
547,297,Business,2023-03-03,2023-03-07,Performance,Low,97,4,0
548,297,Business,2023-04-01,2023-04-03,Onboarding,Medium,48,4,0
549,297,Business,2023-05-13,2023-05-15,Account,Low,69,2,0
550,297,Business,2023-05-14,2023-05-14,Onboarding,Critical,2,4,0
551,297,Business,2023-04-29,2023-04-29,Onboarding,Medium,14,4,0
552,297,Business,2023-05-22,2023-05-25,Billing,Low,82,4,0
553,297,Business,2023-06-10,2023-06-10,Feature Request,Medium,14,4,0
554,297,Business,2023-05-17,2023-05-21,Billing,Low,119,4,0
555,297,Business,2023-05-29,2023-05-30,Account,Medium,43,4,0
556,297,Business,2023-06-08,2023-06-08,Technical,Medium,13,4,0
557,297,Business,2023-06-24,2023-06-25,Performance,Medium,42,4,0
558,297,Business,2023-07-24,2023-07-25,Performance,Medium,43,2,0
559,297,Business,2023-07-20,2023-07-21,Integration,Medium,35,5,0
560,297,Business,2023-08-12,2023-08-12,Technical,High,12,4,0
561,297,Business,2023-09-11,2023-09-11,Onboarding,High,17,4,0
562,297,Business,2023-10-07,2023-10-08,Integration,Low,29,2,0
563,297,Business,2023-10-16,2023-10-19,Account,Low,81,3,0
564,297,Business,2023-10-29,2023-11-02,Account,Low,100,3,0
565,297,Business,2024-01-07,2024-01-08,Feature Request,Medium,41,4,0
566,297,Business,2024-01-06,2024-01-07,Integration,Medium,30,4,0
567,297,Business,2024-01-11,2024-01-11,Feature Request,Medium,10,4,0
568,297,Business,2024-01-21,2024-01-21,Account,Medium,11,1,0
569,297,Business,2024-03-07,2024-03-07,Performance,Medium,11,5,0
570,297,Business,2024-03-15,2024-03-17,Feature Request,Low,51,5,0
571,297,Business,2024-03-14,2024-03-15,Performance,Low,31,3,0
572,297,Business,2024-04-06,2024-04-06,Integration,High,17,5,0
573,297,Business,2024-03-17,2024-03-18,Technical,Medium,39,2,0
574,297,Business,2024-04-22,2024-04-26,Onboarding,Low,116,4,0
575,297,Business,2024-04-25,2024-04-29,Onboarding,Low,116,3,0
576,297,Business,2024-04-14,2024-04-17,Account,Low,77,2,0
577,297,Business,2024-04-19,2024-04-23,Integration,Low,118,4,0
578,297,Business,2024-05-02,2024-05-03,Technical,Medium,27,5,0
579,297,Business,2024-06-07,2024-06-07,Technical,Critical,4,5,0
580,297,Business,2024-05-25,2024-05-26,Technical,High,24,4,0
581,297,Business,2024-06-18,2024-06-20,Technical,Low,53,4,0
582,297,Business,2024-07-23,2024-07-24,Technical,Medium,30,5,0
583,297,Business,2024-08-01,2024-08-05,Billing,Low,116,2,0
584,297,Business,2024-08-14,2024-08-14,Account,Medium,20,2,0
585,297,Business,2024-08-08,2024-08-10,Performance,Low,51,4,0
586,297,Business,2024-08-18,2024-08-20,Billing,Low,63,1,0
587,297,Business,2024-10-31,2024-11-03,Integration,Low,79,3,0
588,297,Business,2024-11-22,2024-11-22,Billing,Critical,4,4,0
589,297,Business,2024-11-24,2024-11-24,Integration,High,23,4,0
590,297,Business,2024-11-11,2024-11-11,Technical,Medium,12,3,0
591,297,Business,2024-11-10,2024-11-11,Onboarding,Low,43,1,0
592,297,Business,2024-11-20,2024-11-21,Integration,Medium,34,5,0
593,297,Business,2025-01-02,2025-01-03,Onboarding,Medium,29,4,0
594,297,Business,2024-12-28,2024-12-28,Feature Request,Critical,5,4,0
595,297,Business,2024-12-20,2024-12-20,Feature Request,Medium,14,2,0
596,299,Enterprise,2023-07-03,2023-07-03,Integration,High,9,3,0
597,299,Enterprise,2023-07-13,2023-07-15,Billing,Low,53,3,0
598,299,Enterprise,2023-07-02,2023-07-03,Integration,Medium,47,4,0
599,299,Enterprise,2023-07-11,2023-07-12,Feature Request,Medium,41,1,0
600,299,Enterprise,2023-07-05,2023-07-06,Performance,Medium,27,4,0
601,299,Business,2024-04-07,2024-04-07,Feature Request,High,17,5,0
602,299,Business,2024-03-29,2024-04-02,Onboarding,Low,105,4,0
603,299,Business,2024-04-20,2024-04-23,Integration,Low,79,5,0
604,299,Business,2024-04-22,2024-04-22,Performance,Critical,3,4,0
605,299,Enterprise,2025-01-06,2025-01-07,Feature Request,Medium,41,4,0
606,299,Enterprise,2025-01-02,2025-01-04,Performance,Medium,48,2,0
607,299,Enterprise,2025-01-11,2025-01-15,Onboarding,Low,117,4,0
608,299,Enterprise,2024-12-29,2024-12-31,Account,Low,66,4,0
609,299,Enterprise,2025-01-04,2025-01-05,Account,Medium,37,3,0
610,304,Enterprise,2022-10-24,2022-10-24,Account,Medium,12,1,0
611,304,Enterprise,2022-10-26,2022-10-26,Integration,Medium,18,3,0
612,304,Enterprise,2022-10-24,2022-10-24,Integration,Critical,7,4,0
613,304,Enterprise,2022-12-10,2022-12-10,Performance,High,9,4,0
614,304,Enterprise,2022-12-02,2022-12-02,Integration,High,3,3,0
615,304,Enterprise,2022-11-25,2022-11-26,Integration,Medium,34,5,0
616,304,Business,2023-01-06,2023-01-08,Integration,Low,52,3,0
617,304,Business,2023-01-09,2023-01-09,Technical,High,6,2,0
618,304,Business,2023-01-24,2023-01-28,Technical,Low,114,3,0
619,304,Business,2023-02-10,2023-02-11,Technical,Medium,46,5,0
620,304,Enterprise,2025-01-02,2025-01-02,Performance,High,10,4,0
621,304,Enterprise,2025-01-02,2025-01-06,Feature Request,Low,114,4,0
622,304,Enterprise,2025-01-01,2025-01-01,Integration,High,10,4,0
623,306,Pro,2025-01-15,2025-01-17,Onboarding,Low,63,5,0
624,313,Pro,2023-08-02,2023-08-03,Performance,Medium,37,3,1
625,313,Pro,2023-07-25,2023-07-26,Technical,Low,29,2,1
626,313,Pro,2023-09-01,2023-09-03,Account,Low,67,1,1
627,313,Pro,2023-09-18,2023-09-19,Integration,Medium,28,5,1
628,316,Enterprise,2023-08-12,2023-08-13,Account,Medium,27,5,0
629,316,Enterprise,2023-08-14,2023-08-14,Billing,High,15,5,0
630,316,Enterprise,2023-08-03,2023-08-06,Onboarding,Low,82,4,0
631,316,Enterprise,2023-09-15,2023-09-16,Technical,Medium,27,4,0
632,316,Enterprise,2023-09-20,2023-09-21,Integration,Medium,43,5,0
633,316,Business,2024-02-09,2024-02-09,Technical,Medium,15,3,0
634,316,Business,2024-03-07,2024-03-08,Feature Request,Medium,29,4,0
635,316,Business,2024-03-18,2024-03-21,Technical,Low,91,5,0
636,316,Pro,2024-07-09,2024-07-10,Performance,High,24,3,1
637,316,Pro,2024-07-21,2024-07-21,Billing,Medium,19,3,1
638,316,Pro,2024-07-18,2024-07-21,Performance,Low,72,1,1
639,316,Pro,2024-06-29,2024-06-29,Integration,High,16,3,1
640,320,Enterprise,2023-01-16,2023-01-16,Onboarding,Medium,23,3,0
641,320,Enterprise,2023-01-07,2023-01-08,Performance,Medium,42,3,0
642,320,Enterprise,2023-01-17,2023-01-17,Onboarding,High,18,3,0
643,320,Enterprise,2023-02-19,2023-02-19,Billing,Medium,19,3,0
644,320,Enterprise,2023-02-22,2023-02-23,Account,Low,35,3,0
645,320,Enterprise,2023-01-30,2023-01-31,Performance,Medium,27,5,0
646,320,Enterprise,2023-02-02,2023-02-03,Performance,Medium,29,2,0
647,320,Enterprise,2025-01-20,2025-01-20,Performance,Medium,12,5,0
648,320,Enterprise,2025-01-08,2025-01-08,Account,Medium,12,3,0
649,320,Enterprise,2025-01-02,2025-01-03,Performance,Medium,47,3,0
650,320,Enterprise,2025-01-18,2025-01-18,Integration,Medium,17,2,0
651,320,Enterprise,2025-01-01,2025-01-04,Account,Low,89,2,0
652,335,Enterprise,2023-08-07,2023-08-07,Technical,Critical,8,3,0
653,335,Enterprise,2023-08-01,2023-08-03,Performance,Low,67,4,0
654,335,Enterprise,2023-08-14,2023-08-14,Performance,Medium,19,5,0
655,335,Enterprise,2023-08-21,2023-08-22,Billing,Medium,31,3,0
656,335,Enterprise,2023-07-31,2023-07-31,Integration,High,14,4,0
657,335,Enterprise,2023-09-13,2023-09-14,Performance,Medium,31,4,0
658,335,Enterprise,2023-09-08,2023-09-12,Account,Low,106,5,0
659,335,Enterprise,2023-09-15,2023-09-15,Onboarding,High,16,3,0
660,335,Enterprise,2023-09-06,2023-09-09,Billing,Low,86,5,0
661,335,Business,2025-01-01,2025-01-01,Billing,Medium,22,4,0
662,335,Business,2025-01-20,2025-01-22,Account,Medium,48,2,0
663,338,Pro,2024-04-05,2024-04-05,Onboarding,High,3,2,0
664,338,Pro,2024-04-25,2024-04-25,Billing,Medium,9,4,0
665,338,Business,2024-12-27,2024-12-27,Onboarding,Medium,12,4,0
666,344,Business,2022-07-21,2022-07-21,Technical,Medium,23,3,0
667,344,Business,2022-08-20,2022-08-21,Account,Medium,24,3,0
668,344,Business,2022-08-03,2022-08-03,Feature Request,High,21,3,0
669,344,Business,2022-08-11,2022-08-14,Performance,Low,72,1,0
670,344,Business,2023-04-23,2023-04-23,Feature Request,Medium,12,4,0
671,344,Business,2023-05-02,2023-05-05,Feature Request,Low,77,5,0
672,344,Business,2023-05-14,2023-05-17,Feature Request,Low,73,5,0
673,344,Business,2023-05-22,2023-05-22,Integration,Medium,10,2,0
674,344,Business,2023-05-05,2023-05-05,Account,Critical,5,3,0
675,344,Business,2023-05-17,2023-05-18,Onboarding,Medium,28,5,0
676,344,Business,2023-06-05,2023-06-06,Feature Request,Low,25,2,0
677,344,Business,2023-06-06,2023-06-07,Technical,Medium,41,4,0
678,344,Business,2023-06-06,2023-06-06,Feature Request,Medium,19,2,0
679,344,Business,2023-07-31,2023-07-31,Account,Medium,16,2,0
680,344,Business,2023-07-23,2023-07-23,Feature Request,Medium,8,3,0
681,344,Business,2023-08-08,2023-08-10,Feature Request,Low,57,4,0
682,344,Business,2023-09-26,2023-09-27,Technical,Medium,36,5,0
683,344,Business,2023-10-05,2023-10-05,Technical,Critical,8,5,0
684,344,Business,2023-10-18,2023-10-18,Feature Request,Medium,19,5,0
685,344,Business,2023-11-25,2023-11-25,Integration,High,19,4,0
686,344,Business,2023-11-10,2023-11-10,Onboarding,Medium,23,2,0
687,344,Business,2023-11-23,2023-11-23,Performance,High,12,5,0
688,344,Business,2023-11-04,2023-11-05,Onboarding,Medium,27,5,0
689,344,Business,2023-11-17,2023-11-18,Integration,Medium,31,5,0
690,344,Business,2023-12-10,2023-12-11,Integration,Medium,43,4,0
691,344,Business,2023-12-26,2023-12-30,Integration,Low,103,5,0
692,344,Business,2023-12-04,2023-12-04,Onboarding,Critical,1,5,0
693,344,Business,2023-12-01,2023-12-04,Integration,Low,86,5,0
694,344,Business,2024-01-06,2024-01-10,Feature Request,Low,97,3,0
695,344,Business,2024-03-29,2024-03-29,Billing,High,8,4,0
696,344,Business,2024-04-14,2024-04-16,Feature Request,Low,57,4,0
697,344,Business,2024-04-06,2024-04-07,Account,Medium,31,2,0
698,344,Business,2024-04-25,2024-04-25,Onboarding,Critical,2,5,0
699,344,Business,2024-03-30,2024-03-31,Integration,Medium,46,4,0
700,344,Business,2024-05-25,2024-05-29,Technical,Low,109,5,0
701,344,Business,2024-05-08,2024-05-09,Technical,Low,33,2,0
702,344,Business,2024-05-22,2024-05-25,Account,Low,89,3,0
703,344,Business,2024-05-04,2024-05-05,Technical,Medium,44,3,0
704,344,Business,2024-06-01,2024-06-01,Integration,High,2,4,0
705,344,Business,2024-06-17,2024-06-17,Technical,High,9,5,0
706,344,Business,2024-07-19,2024-07-19,Feature Request,Medium,20,4,0
707,344,Business,2024-07-09,2024-07-11,Integration,Medium,48,4,0
708,344,Business,2024-08-16,2024-08-16,Onboarding,Medium,21,3,0
709,344,Business,2024-08-24,2024-08-26,Feature Request,Low,63,5,0
710,344,Business,2024-08-05,2024-08-06,Account,Medium,38,4,0
711,344,Business,2024-08-07,2024-08-10,Feature Request,Low,79,5,0
712,344,Business,2024-09-18,2024-09-20,Account,Low,66,4,0
713,344,Business,2024-08-30,2024-08-30,Billing,High,10,5,0
714,344,Business,2024-09-22,2024-09-26,Onboarding,Low,109,4,0
715,344,Business,2024-10-05,2024-10-06,Onboarding,Low,37,4,0
716,344,Business,2024-10-14,2024-10-15,Performance,Medium,32,3,0
717,344,Business,2024-09-28,2024-09-30,Onboarding,Low,52,4,0
718,344,Business,2024-10-05,2024-10-05,Integration,High,8,3,0
